JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Salary (USD),Posting Month,posting_Year,Hiring Urgency,Job Openings
Machine Learning Engineer,Start-up,Unknown,Singapore,Remote,Mid-level,7.0,Unknown,1,1,0,1,0,"$132,476",9,2022,Low,6
Data Analyst,Large,E-commerce,Australia,Remote,Senior,6.0,Master's,0,0,0,1,-1,110028,2,,low,4
Data Engineer,Large,E-commerce,Unknown,Hybrid,Mid-level,10.0,Ph.D,1,0,Yes,0,0,85811,13,2023,medium,2
Business Analyst,Large,Education,Unknown,Hybrid,Junior,7.0,Unknown,1,1,1,0,0,89950000,0,2021,High,9
AI Engineer,Large,E-commerce,Canada,Hybrid,Senior,4.0,Master's,,,1,UNKNOWN,0,193596,0,2024,Urgent,na
AI Engineer,Large,Education,Singapore,Onsite,Mid-level,13.0,Bachelor's,,1,0,0,,"$114,964",9,2020,medium,6
Business Analyst,Medium,Healthcare,Canada,Onsite,Mid-level,7.0,Master's,0,0,Yes,0,1,95998,0,2025,,5
Data Engineer,Medium,Finance,Unknown,Hybrid,Senior,14.0,Ph.D,TRUE,1,1,1,1,"$137,296",13,2023,High,8
Data Engineer,Start-up,Education,India,Hybrid,Mid-level,3.0,Bachelor's,,1,0,1,,88124,12,2023,Low,5
Business Analyst,Unknown,E-commerce,United Kingdom,Remote,Junior,7.0,Ph.D,1,1,1,0,1,,10,2021,Medium,5
AI Engineer,Medium,Education,Germany,Remote,Mid-level,7.0,Ph.D,1,1,0,1,0,130.2k,13,2021,High,8
Data Scientist,Large,Healthcare,Germany,Hybrid,Mid-level,5.0,Master's,1,1,1,0,0,111873,12,2021,Low,2
Data Scientist,Medium,E-commerce,Australia,Remote,Senior,0.0,Bachelor's,1,,0,1,0,116442,1,2020,low priority,1
Business Analyst,Unknown,Healthcare,United State America,Onsite,Senior,7.0,Bachelor's,1,1,2,0,1,106929,2,2022,LOW,4
Data Analyst,Large,Healthcare,Canada,Onsite,Senior,3.0,Master's,1,0,0,0,1,126683,7,2026,,6
Data Analyst,Start-up,IT,Singapore,Remote,Mid-level,2.6,Ph.D,0,0,,1,1,116.7k,0,2021,High,5
Machine Learning Engineer,Medium,IT,Singapore,Remote,Senior,7.3,Master's,1,0,0,,1,150008,,,LOW,3
Data Analyst,Medium,Healthcare,Germany,Hybrid,Mid-level,7.0,Bachelor's,,1,0,,1,102965,13,2021,moderate,1
Data Scientist,Start-up,E-commerce,United State America,Onsite,Unknown,12.5,Ph.D,0,0,1,2,0,106037,3,2025,high,6
Business Analyst,Large,Healthcare,United Kingdom,Onsite,Mid-level,7.0,Bachelor's,0,0,0,0,0,93985,8,2021,Low,2
Data Scientist,Start-up,Retail,Germany,Onsite,Senior,12.0,Ph.D,0,0,1,0,0,"$110,374",7,2021,MEDIUM,1
Business Analyst,Large,Finance,Australia,Unknown,Senior,11.0,Bachelor's,0,1,1,1,0,126273,12,,High,6
Data Scientist,Start-up,Retail,Singapore,Hybrid,Unknown,12.0,Unknown,1,1,1,1,0,"$109,107",0,2021,high,6
AI Engineer,Start-up,Finance,Australia,Unknown,Junior,6.0,Master's,1,0,0,1,0,107288,3,,Urgent,8
Data Scientist,Large,Retail,India,Remote,Mid-level,5.0,Ph.D,0,1,0,1,0,105948,13,2026,Low,2
Business Analyst,Large,Retail,Germany,Hybrid,Senior,5.0,Bachelor's,0,0,1,,0,127141,4,2024,High,1
Machine Learning Engineer,Large,Healthcare,United State America,Remote,Senior,2.0,Master's,1,,1,1,1,180092,2,2023,HIGH,2
Data Engineer,Large,IT,Germany,Remote,Senior,12.0,Bachelor's,1,0,1,1,0,9999999,9,2023,High,-6
Data Engineer,Large,Healthcare,Singapore,Hybrid,Senior,0.0,Master's,1,1,1,Yes,,"$158,316",6,2021,High,9
Business Analyst,Medium,Unknown,United State America,Onsite,Senior,6.0,Ph.D,1,,0,0,0,102018,13,2023,low priority,3
Data Analyst,Start-up,Retail,United Kingdom,Unknown,Senior,3.0,Master's,0,0,Yes,-1,0,119856,8,2020,High,7
Machine Learning Engineer,Start-up,Retail,Singapore,Hybrid,Junior,9.0,Master's,0,1,0,,0,90992,0,2026,Medium,1
Data Scientist,Medium,Healthcare,United State America,Hybrid,Mid-level,7.0,Ph.D,1,,FALSE,0,1,81244,,2024,Med,6
Data Engineer,Large,Education,Singapore,Hybrid,Mid-level,0.0,Ph.D,0,0,0,-1,1,99104,12,2022,Low Priority,4
AI Engineer,Unknown,IT,United State America,Onsite,Junior,0.0,Master's,0,0,0,1,-1,107820,11,2023,Low,2
Data Scientist,Large,Retail,Germany,Onsite,Senior,13.0,Master's,0,0,0,1,1,0,4,2021,High,9
Machine Learning Engineer,Start-up,IT,United Kingdom,Remote,Senior,0.0,Bachelor's,0,Yes,0,1,1,168525,3,,not urgent,5
Business Analyst,Start-up,Finance,United State America,Onsite,Junior,14.0,Unknown,Yes,0,0,1,0,"$65,947",Feb,,High,8
Data Analyst,Start-up,Education,Canada,Onsite,Junior,9.0,Ph.D,0,0,1,0,TRUE,78887,2,2020,Medium,1
Data Analyst,Large,Education,United State America,Onsite,Senior,3.0,Master's,TRUE,Yes,0,1,1,128406,6,2020,,5
Business Analyst,Large,IT,Singapore,Hybrid,Junior,7.0,Ph.D,0,1,1,0,0,64376,12,2021,High,7
Data Scientist,Medium,Education,Germany,Hybrid,Mid-level,2.0,Bachelor's,0,0,1,1,1,115688,Feb,2024,HIGH,7
Data Analyst,Large,IT,Canada,Onsite,Mid-level,3.0,Ph.D,,0,1,0,0,108289,6,2020,Low,6
Data Scientist,Unknown,E-commerce,Germany,Hybrid,Mid-level,9.0,Unknown,0,0,1,1,1,116929,3,2022,High,2
Data Engineer,Large,IT,Unknown,Hybrid,Senior,14.0,Master's,1,1,,1,0,118626,11,2025,High,0
Data Engineer,Large,E-commerce,United State America,Onsite,Senior,9.0,Bachelor's,,1,1,0,0,118140,5,2023,Medium,-1
Machine Learning Engineer,Medium,Healthcare,India,Onsite,Unknown,9.0,Ph.D,1,1,1,1,0,140854,2,2020,,8
AI Engineer,Large,Retail,Germany,Hybrid,Senior,5.0,Ph.D,1,0,0,0,0,138942,11,2021,URGENT,-9
AI Engineer,Large,IT,United Kingdom,Hybrid,Mid-level,9.0,Master's,0,1,1,,0,"$163,034",13,2026,High,9
Machine Learning Engineer,Large,Unknown,United State America,Unknown,Mid-level,0.0,Master's,0,1,1,,0,125077,11,2026,High,9
Data Engineer,Large,E-commerce,Singapore,Hybrid,Senior,2.0,Bachelor's,1,0,0,0,0,99478,0,2024,low priority,6
AI Engineer,Start-up,Healthcare,India,Remote,Mid-level,4.0,Ph.D,0,0,1,2,TRUE,137769,3,2021,Low Priority,6
Data Analyst,Unknown,Retail,India,Onsite,Junior,7.0,Master's,0,1,0,-1,0,"$50,146",12,2023,,6
Business Analyst,Start-up,Retail,Singapore,Remote,Senior,13.0,Ph.D,,0,1,1,1,143075,10,2024,HIGH,5
Data Engineer,Start-up,Healthcare,United State America,Remote,Junior,7.0,Ph.D,1,1,,-1,1,89971,0,2024,High,2
Data Analyst,Unknown,Retail,United Kingdom,Hybrid,Junior,7.0,Ph.D,,1,,0,0,63615,6,2025,Urgent,-9
Data Analyst,Start-up,IT,United State America,Hybrid,Junior,13.0,Master's,,-1,1,,1,75376,2,2022,Medium,6
Data Engineer,Start-up,Education,Germany,Hybrid,Junior,5.0,Ph.D,0,0,-1,0,0,65988,0,2025,URGENT,8
Machine Learning Engineer,Medium,Education,United State America,Unknown,Mid-level,1.0,Master's,0,TRUE,0,0,0,117269,Aug,2026,,
Machine Learning Engineer,Start-up,IT,Germany,Hybrid,Mid-level,0.0,Master's,1,1,0,0,1,,3,2022,High,7
Data Engineer,Large,Retail,Singapore,Onsite,Junior,1.0,Ph.D,0,1,1,0,0,63300,5,2026,High,7
Machine Learning Engineer,Large,IT,Germany,Hybrid,Mid-level,6.0,Bachelor's,0,0,1,1,0,142264,8,2025,High,1
Data Analyst,Start-up,IT,India,Remote,Mid-level,4.0,Bachelor's,0,1,1,TRUE,,108380,4,2021,High,8
Data Analyst,Large,E-commerce,United State America,Onsite,Junior,13.0,Ph.D,0,1,1,1,0,83387,4,2026,High,6
Business Analyst,Large,Healthcare,United Kingdom,Hybrid,Junior,7.0,Bachelor's,0,1,1,FALSE,0,67852,1,2026,High Priority,7
AI Engineer,Unknown,Finance,Canada,Hybrid,Mid-level,0.0,Unknown,1,FALSE,No,0,0,132714,4,2022,low priority,4
Business Analyst,Large,Education,Singapore,Hybrid,Junior,14.0,Unknown,0,0,1,1,0,,10,2021,high,7
AI Engineer,Large,Healthcare,United State America,Onsite,Mid-level,5.0,Ph.D,0,TRUE,1,TRUE,0,162811,8,2022,High,3
AI Engineer,Medium,Finance,Unknown,Hybrid,Unknown,14.0,Ph.D,0,0,0,1,1,"$136,735",6,,High,9
Data Analyst,Large,E-commerce,Singapore,Remote,Senior,8.0,Ph.D,1,1,1,TRUE,1,137063,8,2021,High,2
Data Engineer,Large,Education,United State America,Onsite,Senior,0.0,Master's,0,1,,0,1,0,4,2022,High,7
Business Analyst,Large,IT,United State America,Remote,Junior,0.0,Ph.D,0,1,0,1,0,-84141,7,2022,Low,3
AI Engineer,Start-up,Finance,Germany,Hybrid,Mid-level,9.0,Master's,-1,0,,1,1,139.1k,12,2024,Medium,4
Machine Learning Engineer,Large,Finance,Australia,Onsite,Junior,3.0,Master's,2,1,0,0,0,92796,4,2026,not urgent,
Data Analyst,Start-up,Healthcare,United State America,Onsite,Junior,11.0,Master's,1,1,2,1,1,"$87,011",12,2021,High,9
Data Analyst,Medium,Healthcare,Canada,Unknown,Junior,7.0,Bachelor's,0,,1,0,0,68983,6,2023,not urgent,6
Data Engineer,Medium,Education,Germany,Hybrid,Mid-level,7.0,Bachelor's,1,,0,1,1,,8,2023,Med,6
Data Engineer,Medium,Healthcare,India,Remote,Senior,13.0,Unknown,1,1,0,1,1,121359,Dec,2021,Medium,6
Data Engineer,Start-up,Retail,Germany,Hybrid,Mid-level,12.7,Bachelor's,0,1,1,0,1,"$101,458",11,2022,urgent,9
Data Scientist,Large,IT,Singapore,Hybrid,Mid-level,0.0,Master's,0,0,0,1,Yes,95889,Apr,2023,LOW,5
Data Analyst,Unknown,Education,Singapore,Onsite,Junior,14.0,Bachelor's,No,1,No,1,1,99247,1,2025,Med,6
AI Engineer,Start-up,Healthcare,United State America,Hybrid,Senior,7.0,Bachelor's,1,1,1,0,1,167032000,5,2026,Low,2
Business Analyst,Large,Unknown,United State America,Remote,Fresher,1.0,Master's,1,2,1,1,Yes,9999999,,2025,High,7
AI Engineer,Large,Education,Singapore,Onsite,Mid-level,10.0,Bachelor's,,1,FALSE,0,0,116608,3,,High,8
Data Analyst,Large,Finance,Singapore,Onsite,Senior,8.0,Master's,0,1,TRUE,1,0,149397,3,2020,High,4
Business Analyst,Large,E-commerce,Singapore,Onsite,Senior,3.0,Bachelor's,0,1,0,0,1,108600,10,2023,,4
AI Engineer,Start-up,Education,Australia,Remote,Mid-level,7.0,Master's,1,0,1,1,0,142316,6,2022,High,2
Data Analyst,Start-up,Healthcare,United Kingdom,Hybrid,Mid-level,3.0,Master's,-1,1,0,,0,91916,11,2023,Low Priority,1
Data Analyst,Start-up,Finance,Germany,Remote,Senior,0.0,Ph.D,0,1,0,1,1,124318,4,2021,high,0
Business Analyst,Large,E-commerce,Canada,Unknown,Senior,11.0,Master's,1,Yes,No,1,,129201,13,2021,High,8
Machine Learning Engineer,Large,Education,Singapore,Hybrid,Mid-level,4.0,Ph.D,1,0,TRUE,1,0,168479,,2025,,
AI Engineer,Large,Healthcare,Singapore,Onsite,Mid-level,1.0,Bachelor's,,0,,0,1,144199,9,,,2
Data Analyst,Large,IT,Canada,Remote,Junior,1.0,Master's,1,1,2,2,0,71382,,2024,Low Priority,6
Data Scientist,Large,IT,Canada,Hybrid,Junior,6.0,Bachelor's,FALSE,1,1,1,0,84233,0,,Urgent,9
Data Scientist,Large,Unknown,United Kingdom,Onsite,Mid-level,14.0,Master's,1,1,0,1,,103301,9,2026,HIGH,9
Machine Learning Engineer,Large,Healthcare,United Kingdom,Onsite,Mid-level,12.0,Master's,No,-1,1,1,1,179.7k,10,2020,Urgent,6
Business Analyst,Large,E-commerce,Australia,Remote,Senior,0.0,Master's,0,1,1,0,1,,UNKNOWN,2020,Low,3
Data Scientist,Large,Retail,United Kingdom,Unknown,Mid-level,7.0,Master's,0,0,TRUE,1,0,128257,10,2021,High,9
Data Analyst,Start-up,Finance,Singapore,Remote,Junior,5.0,Master's,0,1,0,0,0,52957,1,2022,Low,6
Machine Learning Engineer,Medium,E-commerce,United State America,Remote,Mid-level,7.0,Master's,1,No,0,0,1,124596,12,2021,moderate,UNKNOWN
Data Engineer,Start-up,Retail,Australia,Unknown,Mid-level,5.0,Ph.D,0,1,0,0,1,86990,,2026,Low Priority,3
Data Analyst,Large,Retail,Canada,Hybrid,Mid-level,8.0,Ph.D,1,1,0,Yes,Yes,96504,12,2023,,2
Business Analyst,Start-up,Retail,Singapore,Remote,Junior,7.0,Master's,1,0,1,1,0,80077,4,2023,,5
Machine Learning Engineer,Large,Finance,United Kingdom,Hybrid,Senior,11.0,Master's,0,1,0,1,1,180950,8,2021,high,9
Data Engineer,Start-up,Retail,Australia,Onsite,Unknown,14.0,Master's,,2,0,-1,1,82584,4,2026,Medium,-1
AI Engineer,Medium,Education,Germany,Onsite,Mid-level,2.0,Unknown,1,0,0,1,,137258,13,2026,Low,2
Data Analyst,Large,Retail,United Kingdom,Remote,Senior,2.0,Ph.D,0,1,1,1,0,132.0k,0,2023,HIGH,6
Data Analyst,Medium,Healthcare,Australia,Hybrid,Junior,9.0,Ph.D,0,0,,1,0,66455,3,2022,medium,4
Data Scientist,Medium,IT,India,Hybrid,Senior,5.0,Bachelor's,1,1,1,0,1,122961,3,2025,High,0
Business Analyst,Large,Unknown,Australia,Onsite,Mid-level,3.0,Master's,0,0,0,1,0,-108172,3,2021,High,
Data Analyst,Medium,Education,Singapore,Onsite,Unknown,0.0,Master's,0,,FALSE,1,0,66707,2,2022,not urgent,5
Data Analyst,Large,Retail,Germany,Onsite,Junior,7.0,Master's,2,2,0,0,1,58.2k,May,2021,HIGH,7
Machine Learning Engineer,Large,Retail,India,Onsite,Mid-level,10.0,Bachelor's,1,0,0,0,0,117710,3,2022,medium,5
Data Analyst,Medium,IT,Singapore,Hybrid,Mid-level,1.0,Bachelor's,1,0,1,FALSE,0,93885,1,2023,High,9
AI Engineer,Large,Education,Canada,Hybrid,Senior,8.0,Master's,2,1,No,0,0,"$138,905",1,2020,high,0
AI Engineer,Large,Education,Singapore,Hybrid,Mid-level,14.0,Master's,1,0,0,0,1,122422,9,,high,9
Data Scientist,Large,Finance,United Kingdom,Unknown,Mid-level,7.0,Ph.D,na,1,0,0,0,94112,12,2023,High Priority,7
Business Analyst,Start-up,IT,United Kingdom,Hybrid,Senior,2.0,Ph.D,0,1,1,0,1,121724,1,2022,Low,-5
Data Scientist,Start-up,Education,Australia,Remote,Mid-level,9.0,Bachelor's,0,1,1,1,1,112963,4,2023,urgent,6
Data Scientist,Large,Unknown,Canada,Remote,Junior,8.0,Unknown,0,1,1,Yes,0,103954,12,2022,high,8
AI Engineer,Unknown,Retail,Australia,Unknown,Junior,3.5,Master's,1,0,0,0,1,104.6k,13,2023,Low,
AI Engineer,Large,Retail,United Kingdom,Remote,Junior,2.0,Bachelor's,0,-1,1,0,1,136371,5,2022,LOW,
Data Engineer,Large,Healthcare,United State America,Hybrid,Fresher,6.0,Master's,1,0,1,1,-1,95208,11,2026,high,2
Data Scientist,Large,E-commerce,Germany,Hybrid,Senior,11.0,Ph.D,1,0,0,0,1,105025,9,,High,7
Business Analyst,Large,Retail,Germany,Onsite,Fresher,1.0,Master's,0,0,1,TRUE,No,99649,2,,Urgent,3
AI Engineer,Large,Unknown,Singapore,Remote,Mid-level,7.0,Bachelor's,1,-1,1,1,1,170793,6,2024,high,5
AI Engineer,Start-up,Retail,Canada,Hybrid,Junior,5.0,Bachelor's,1,0,No,0,0,90.5k,3,,low priority,2
Data Scientist,Medium,Unknown,United Kingdom,Remote,Junior,11.0,Ph.D,1,0,,0,0,50745,8,2024,Moderate,2
Business Analyst,Medium,Education,Singapore,Remote,Senior,13.0,Master's,1,0,0,1,Yes,122553,1,2020,High,8
AI Engineer,Large,Retail,Canada,Remote,Junior,0.0,Master's,1,1,0,0,0,105296,10,2024,High,9
Data Scientist,Start-up,IT,India,Remote,Senior,6.0,Master's,0,1,1,0,1,121255,9,2021,Low,4
Data Scientist,Large,IT,Australia,Hybrid,Mid-level,13.3,Bachelor's,2,TRUE,1,1,0,123754,1,2024,High,3
Data Scientist,Large,Unknown,Germany,Onsite,Mid-level,10.0,Ph.D,1,1,1,1,0,106100,1,2025,urgent,8
AI Engineer,Start-up,E-commerce,Singapore,Onsite,Junior,7.0,Ph.D,1,0,0,0,0,89964,10,2025,High,9
Data Analyst,Large,Retail,Germany,Remote,Junior,7.7,Ph.D,0,1,1,0,0,61023,6,2025,Low,5
Business Analyst,Large,Education,United Kingdom,Remote,Senior,0.3,Master's,1,2,1,1,2,147997,8,2020,Urgent,8
Business Analyst,Large,Healthcare,Unknown,Onsite,Junior,4.0,Bachelor's,TRUE,,0,1,1,90204,1,,LOW,-6
Machine Learning Engineer,Medium,Healthcare,Australia,Onsite,Senior,0.0,Bachelor's,0,0,1,1,1,177608,7,2026,High,7
Data Scientist,Large,E-commerce,United Kingdom,Onsite,Junior,11.0,Master's,1,1,0,0,0,71802,5,2024,MEDIUM,-3
Data Scientist,Large,Healthcare,Australia,Onsite,Junior,9.0,Master's,1,0,1,,0,65361,10,2024,High,
Machine Learning Engineer,Large,E-commerce,Germany,Hybrid,Senior,13.0,Ph.D,1,1,1,0,1,185870,4,2026,high,9
Machine Learning Engineer,Large,IT,Germany,Onsite,Senior,1.0,Master's,1,1,2,0,0,176420,5,2020,urgent,-9
Machine Learning Engineer,Large,Finance,Canada,Hybrid,Mid-level,8.0,Bachelor's,0,1,1,1,0,163486,3,2021,High,6
Data Scientist,Unknown,Unknown,Canada,Onsite,Mid-level,2.0,Ph.D,0,1,,0,1,88810,12,2020,low priority,3
Data Engineer,Large,Retail,United State America,Remote,Senior,0.0,Bachelor's,2,0,1,1,1,136415,7,2025,Urgent,4
Data Engineer,Medium,Retail,United State America,Onsite,Junior,7.0,Bachelor's,1,Yes,0,1,1,74535,11,2023,not urgent,5
Data Analyst,Large,IT,Canada,Hybrid,Senior,7.0,Master's,1,0,0,0,1,106761,3,2020,Medium,2
Data Analyst,Medium,Finance,India,Remote,Mid-level,12.0,Ph.D,1,0,0,0,1,,12,2021,High,9
Data Engineer,Large,Healthcare,India,Hybrid,Junior,5.0,Master's,FALSE,0,0,,0,53400,,2024,High,7
AI Engineer,Start-up,E-commerce,Australia,Unknown,Mid-level,0.0,Master's,1,1,0,1,TRUE,136779,11,2024,Low,3
Machine Learning Engineer,Large,E-commerce,Canada,Onsite,Senior,8.0,Ph.D,TRUE,0,0,2,-1,155819,5,2020,high,
Machine Learning Engineer,Large,IT,Germany,Remote,Junior,0.0,Bachelor's,1,0,,1,0,105997,7,2023,high,8
Machine Learning Engineer,Large,Retail,India,Remote,Junior,5.0,Master's,1,0,1,0,,137322,1,2023,Low,-5
Machine Learning Engineer,Start-up,Retail,United State America,Hybrid,Junior,13.0,Unknown,0,1,1,1,0,119289,6,2025,High,5
Data Engineer,Large,E-commerce,Australia,Unknown,Junior,1.5,Ph.D,FALSE,1,1,1,0,81967,9,2022,High,9
Data Scientist,Medium,IT,Singapore,Remote,Junior,9.0,Unknown,0,Yes,1,0,1,70984000,7,2026,Med,6
AI Engineer,Medium,IT,Singapore,Remote,Senior,7.0,Ph.D,0,0,1,0,0,"$157,618",5,2024,Low,0
Business Analyst,Start-up,Education,India,Hybrid,Senior,11.0,Master's,,1,1,1,1,137051,1,2025,Urgent,7
Data Scientist,Unknown,E-commerce,Singapore,Hybrid,Mid-level,7.0,Unknown,0,Yes,0,2,No,-93451,9,2023,moderate,1
Data Scientist,Large,Unknown,Singapore,Remote,Mid-level,5.0,Bachelor's,0,0,1,,0,106522,2,2024,High,9
AI Engineer,Medium,Education,Australia,Remote,Mid-level,13.0,Unknown,1,0,0,0,1,121312,2,2022,Medium,
AI Engineer,Medium,IT,Germany,Onsite,Junior,0.0,Ph.D,1,,0,0,0,9999999,12,2025,Low Priority,-4
AI Engineer,Start-up,E-commerce,United Kingdom,Hybrid,Mid-level,6.0,Master's,0,0,0,1,0,-127546,9,2020,not urgent,5
Business Analyst,Medium,Education,Germany,Unknown,Mid-level,8.0,Master's,1,1,0,Yes,2,93022,7,2023,MEDIUM,5
Business Analyst,Start-up,Finance,Germany,Onsite,Junior,7.0,Bachelor's,0,TRUE,0,0,0,48014,5,2025,Low,6
Business Analyst,Medium,Finance,India,Onsite,Senior,13.0,Master's,0,1,0,1,0,117225000,May,2024,Medium,4
Data Analyst,Start-up,IT,Unknown,Remote,Junior,10.0,Unknown,1,1,0,No,1,60.8k,10,2023,URGENT,7
Data Scientist,Medium,Healthcare,Germany,Remote,Unknown,13.0,Bachelor's,0,1,No,0,0,76801,7,2022,Medium,6
Data Engineer,Large,Finance,India,Remote,Unknown,9.0,Bachelor's,1,0,1,1,1,160733,1,2024,High,3
Business Analyst,Medium,Education,Singapore,Remote,Fresher,7.0,Ph.D,1,0,No,1,0,66342,1,2022,urgent,7
Data Engineer,Medium,Finance,Unknown,Hybrid,Mid-level,4.0,Master's,1,0,0,2,0,70994,4,,Low,1
Machine Learning Engineer,Large,Retail,Germany,Onsite,Junior,7.0,Ph.D,1,No,1,1,1,,1,2025,High,6
AI Engineer,Large,E-commerce,United Kingdom,Hybrid,Senior,3.6,Bachelor's,Yes,1,1,0,1,186381,11,2021,low priority,3
Business Analyst,Medium,Retail,Canada,Onsite,Mid-level,14.0,Bachelor's,0,1,1,na,1,103435,4,2024,moderate,2
Business Analyst,Large,IT,Canada,Onsite,Junior,0.0,Bachelor's,0,,0,0,0,74492,8,2026,HIGH,9
Data Engineer,Medium,Unknown,United Kingdom,Onsite,Senior,3.0,Bachelor's,1,0,2,Yes,1,123879,12,2021,high,7
Machine Learning Engineer,Start-up,E-commerce,Singapore,Onsite,Junior,2.8,Ph.D,0,1,1,1,1,125284000,8,2022,High,2
AI Engineer,Medium,Education,Singapore,Hybrid,Junior,14.0,Unknown,,1,0,1,1,113739,3,,moderate,
Data Engineer,Medium,Healthcare,Germany,Onsite,Senior,4.0,Master's,1,0,No,0,0,"$97,847",2,2022,LOW,0
AI Engineer,Unknown,Education,United Kingdom,Onsite,Mid-level,4.7,Bachelor's,1,0,1,1,0,147131,9,2021,High,2
Data Analyst,Large,Retail,Canada,Hybrid,Mid-level,2.0,Ph.D,0,0,0,,1,102.0k,4,2022,not urgent,
Data Engineer,Large,Finance,Singapore,Hybrid,Senior,12.0,Master's,-1,FALSE,0,UNKNOWN,0,"$138,183",3,2022,Medium,3
AI Engineer,Large,Unknown,Canada,Onsite,Unknown,13.0,Master's,1,1,0,Yes,0,134550,12,2026,medium,1
Data Scientist,Medium,E-commerce,Singapore,Remote,Senior,12.0,Bachelor's,0,No,0,,0,104861,10,2023,moderate,2
AI Engineer,Large,IT,Singapore,Remote,Junior,9.0,Ph.D,1,Yes,1,0,0,127366,12,2024,High Priority,9
Data Engineer,Unknown,Healthcare,Germany,Hybrid,Senior,7.0,Ph.D,na,Yes,Yes,No,1,129413,0,2022,MEDIUM,6
Data Engineer,Start-up,E-commerce,Germany,Onsite,Junior,3.0,Master's,1,0,-1,1,No,81840,11,2025,high,
Business Analyst,Large,IT,Australia,Unknown,Junior,7.0,Unknown,1,1,0,Yes,1,93928,1,2022,High,7
Data Scientist,Large,Healthcare,United Kingdom,Remote,Senior,12.0,Bachelor's,1,0,0,0,0,99317,Oct,2023,Medium,6
Data Scientist,Start-up,Retail,United State America,Onsite,Unknown,9.0,Master's,2,1,0,1,1,78023,2,2022,urgent,9
Data Engineer,Start-up,Retail,Australia,Hybrid,Senior,7.0,Unknown,1,0,1,-1,-1,127235,9,2021,High,9
Machine Learning Engineer,Start-up,Unknown,Germany,Onsite,Mid-level,4.6,Ph.D,1,1,1,1,FALSE,,4,2024,High,5
Data Engineer,Medium,Finance,India,Onsite,Unknown,0.0,Ph.D,0,0,0,1,1,70691,,2020,low priority,3
Data Analyst,Large,Healthcare,United State America,Hybrid,Junior,2.0,Bachelor's,FALSE,1,1,0,0,83464,11,2025,High,-8
Data Engineer,Start-up,Finance,Singapore,Remote,Senior,10.0,Master's,1,0,0,1,1,126076,10,2024,High,7
Data Engineer,Medium,Healthcare,United State America,Unknown,Mid-level,0.0,Master's,0,0,1,0,1,"$97,818",9,UNKNOWN,Low Priority,4
Data Engineer,Medium,Finance,United Kingdom,Hybrid,Unknown,9.0,Ph.D,1,1,0,0,1,81993,,2020,High,8
Data Engineer,Large,Education,Canada,Remote,Senior,2.0,Master's,,,0,Yes,0,,0,2025,Low Priority,6
Data Scientist,Large,IT,India,Onsite,Unknown,9.0,Bachelor's,0,0,1,0,Yes,119.1k,5,2020,Medium,5
Data Analyst,Large,IT,Singapore,Onsite,Senior,11.0,Bachelor's,0,1,-1,0,0,115422,5,2022,Medium,6
Business Analyst,Start-up,Unknown,United State America,Hybrid,Mid-level,6.0,Unknown,Yes,1,-1,1,0,0,8,2025,low,6
Machine Learning Engineer,Large,Retail,India,Remote,Mid-level,2.0,Bachelor's,,1,1,0,1,162181,10,2020,Low,3
Data Scientist,Unknown,Finance,India,Onsite,Unknown,5.0,Bachelor's,0,0,,0,0,96517,12,2025,Urgent,UNKNOWN
Data Scientist,Large,Education,Germany,Hybrid,Junior,7.0,Master's,1,1,0,0,0,48136,12,2025,Urgent,-8
Machine Learning Engineer,Large,Finance,Canada,Onsite,Senior,5.0,Ph.D,1,0,0,0,0,144983,1,2021,LOW,-2
Business Analyst,Medium,Retail,United Kingdom,Remote,Junior,7.0,Bachelor's,1,No,1,2,1,71161,1,2025,Low Priority,6
Data Analyst,Medium,Healthcare,United Kingdom,Onsite,Mid-level,6.0,Ph.D,1,TRUE,,1,Yes,95.5k,7,2023,Low,5
Data Engineer,Large,E-commerce,Singapore,Remote,Mid-level,10.0,Master's,1,1,,1,1,,11,2020,Med,1
Business Analyst,Medium,Retail,Australia,Hybrid,Senior,9.0,Master's,0,1,1,0,1,126056,10,2026,medium,2
Business Analyst,Start-up,E-commerce,United Kingdom,Remote,Senior,3.0,Bachelor's,0,0,1,-1,0,112828,7,,High,8
Data Engineer,Large,Healthcare,Unknown,Unknown,Senior,9.0,Ph.D,0,0,1,1,-1,144770,Dec,2023,High,3
Data Engineer,Large,Finance,Unknown,Hybrid,Junior,7.0,Ph.D,0,0,1,-1,0,76680,2,2020,Urgent,3
Machine Learning Engineer,Large,Retail,Canada,Unknown,Senior,14.0,Bachelor's,0,1,1,0,0,172756,6,2025,Med,2
Data Engineer,Large,Healthcare,Canada,Remote,Mid-level,11.0,Ph.D,1,1,1,1,0,"$106,703",1,2024,URGENT,2
AI Engineer,Start-up,IT,Australia,Hybrid,Mid-level,5.0,Master's,,0,0,2,1,137620,11,2022,LOW,2
Business Analyst,Start-up,E-commerce,Singapore,Remote,Junior,7.0,Master's,0,1,-1,2,1,85338,7,2022,High,7
Machine Learning Engineer,Medium,Education,Australia,Unknown,Junior,8.0,Master's,1,1,0,1,,116778,7,2023,moderate,1
AI Engineer,Large,E-commerce,Australia,Onsite,Senior,13.0,Bachelor's,1,Yes,-1,0,1,168405,10,2023,High,9
