Job ID,JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Salary (USD),Posting Month,posting_Year,Hiring Urgency,Job Openings,data_source,notes,_temp
9819,Bizz Analyst,-,Technology,AUS,WFH,Mid,9,Master,0,1,1,NA,-1,111528,4,2021,,1,api_pull,#REF!,0.309132
9760,Data Analyst,Medium,Technology,Bharat,-,Senior,999,master,1,1,1,0,0,112315,11,2022,Medium,,duplicate?,,0.400919
,data_scientist,MEDIUM,Retl,Inda,Remote,Entry,10,PhD,0,TRUE,0,0,Yes,63688,4,--,High,8,web_scrape,,0.717952
7526,AI Engineer,n/a,Healthcare,uk,in-office,Mid,unknown,Bachelor,-1,1,1,1,0,162247,8,2025,High,#N/A,UNKNOWN,#REF!,0.940891
6034,Machine learning engineer,Enterprise,Healthcare,Canada,Hybrd,junior,0.4,Bachelor,0,1,1,0,0,101487,11,2021,Low Priority,6,manual_entry,needs review,0.605373
9424,business_analyst,Med,None,SG,Remote,Senior Level,4,PhD,0,N/A,0,0,1,105096,7,2021,low,-4,duplicate?,,0.275162
7724,Data Scientist.,ENTERPRISE,ECOMMERCE,Singapore,On Site,Entry,10,Maters,0,1,1,1,TRUE,89156,3,2024,high,4,web_scrape,,0.355456
10208,AI Engineer,Medium Sized,Technology,uk,Hybrd,Entry,5,-,0,1,0,1,1,"$114,994",11,2024,low,5,duplicate?,needs review,0.986802
1462,ML Engineer,Medium,ecommerce,australia,Remote,Senior,0,MS,No,1,0,2,No,157952,1,2026,not available,1,UNKNOWN,needs review,0.4861
6451,Data Anaylst,enterprise,Retail,DE,Remote,Mid,6,Bachelor,1,0,1,0,1,100811,13,2026,High,8,,TODO,0.870755
126,Ai Engineer,Startup,NOÃ¢â¬â¢NE,us,Remote,entry,13.9,Bachelor,0,0,1,1,1,132014,10,2025,?,7,web_scrape,TODO,0.777619
821,Business Analyst,Start Up,Education,UK,Remote,Mid,0,Bachelor,0,0,0,0,NULL,88014,6,2021,Low,3,web_scrape,needs review,0.493944
6449,Bussiness Analyst,StartUp,Technology,Australi,Hybird,Mid,13,Master,0,0,1,1,1,116433,7,2026,Urgent,6,manual_entry,,0.286084
3592,Machine Learning Engineer,Med,Education,UK,REMOTE,entry-level,4,Bachelor,0,2,0,0,0,-93785,12,2024,Low,6,,,0.923749
6033,Business Analyst,enterprise,Fin,Australia,On Site,Mid,14,B.S.,0,0,1,0,0,85637,11,2022,MEDIUM,5,manual_entry,???,0.499321
7349,AI Engineer,Enterprise,Finance,Germany,Onsite,Entry,0,Master,0,1,FALSE,1,0,103610,13,2023,High,7,manual_entry,#REF!,0.682692
null,Machine Learning Engineer,MNC,Finance,Inda,On Site,intermediate,7,M.S.,1,Yes,0,1,1,158351,9,2026,Low,-4,manual_entry,,0.367244
8170,Data  Scientist,mnc,Healthcare,Canada,Remote,Entry,1,Master,2,1,TRUE,0,null,97897,Mar,2020,Low Priority,4,web_scrape,,0.437704
4280,null,Enteprise,Healthcare,Not Available,In-Office,Entry,7,Bachelor,1,1,2,1,1,92698,4,not available,URGENT,7,web_scrape,,0.256375
2100,Machine Lerning Engineer,MNC,,Singpore,REMOTE,Senior,11,master's,Yes,1,nan,0,1,171867,N/A,2022,medium,5,manual_entry,TODO,0.025703
9711,AI Engineer,enterprise,Ecommerce,Germany,On-site,Entry,NA,BS,1,unknown,0,0,0,N/A,1,2022,Urgent,7,,???,0.696132
8637,Business Analyst,MNC,?,Germany,Onsite,Mid Level,6,Bachelors,1,1,Not Available,0,0,92715,3,2024,Low,1,duplicate?,???,0.343424
1097,AI  EnÂ gineer,MNC,Retail,Singpore,Onsite,Senior,9,Master,0,1,n/a,1,0,"$185,386",3,2026,High,6,api_pull,TODO,0.759035
1203,data analyst,M.N.C.,Education,Britain,Hybrid,Senior,9,Master,Not Available,0,0,0,1,129760,11,2024,MEDIUM,4,manual_entry,,0.362126
5742,Data Engineer,unknown,EducÃ¢â¬â¢ation,Canada,Onsite,mid level,2,MS,1,0,1,1,0,102295,3,2026,High,3,manual_entry,TODO,0.907097
6815,data scientist,Medium,,Germany,Onsite,SENIOR,11,--,1,0,0,0,0,99.4k,11,2026,NONE,-5,duplicate?,DUPLICATE,0.526686
8234,Data Scientist,Med,Tech,United Kingdom,Hybrid,mid,2,UNKNOWN,1,1,0,0,1,"$84,738",1,2023,low,5,duplicate?,???,0.39684
1554,NA,MNC,Retail,SGP,WFH,sr,NaN,Master,0,0,No,N/A,0,119570,13,2022,High,8,UNKNOWN,,0.452289
1666,Data Scientist,Medium,Technology,UK,In-Office,sr,9,Bachelor,1,FALSE,0,1,1,123436,9,2021,High,7,manual_entry,,0.31351
8378,business analyst,start-up,EDUCATION,USA,Hybird,ENTRY,10,PhD,0,0,1,0,0,NONE,4,2022,Medium,5,UNKNOWN,DUPLICATE,0.693241
2413,Data Engneer,Startup,RETAIL,DE,Remote,junior,6.4,PhD,0,1,NULL,0,0,67091,--,2020,low,2,,,0.88153
5305,Data Scientist,Medium,healthcare,Germny,Hybrid,Junior,7.0 years,PhD,1,No,na,0,0,47987,9,2025,Low,4,web_scrape,#REF!,0.612381
3525,data_engineer,Medium,Technology,Australia,Onsite,Senior,7.7,PhD,1,Yes,1,-1,0,NA,11,n/a,High,9,duplicate?,,0.296698
4204,AI Engineer,Medium,tÃ¢â¬â¢ech,Germany,Remote,snr,10,master,0,0,0,0,0,144333,4,2023,Medium,2,web_scrape,,0.972585
JOB-3492,Data Scientist,MNC,E-commerce,not available,Hybrid,Senior,12,Master,1,1,0,NULL,2,"$146,705",0,2024,Medium,#N/A,duplicate?,#REF!,0.98941
8885,ML Eng.,MNC,Healthcare,USA,WFH,Entry,8.0 years,ph.d.,1,0,1,0,1,135733,0,2020,Medium,3,duplicate?,needs review,0.809231
7834,Machine Learning Engineer,Enterprise,Not Available,Germany,Hybrd,Entry,8,Bachelor,0,0,1,0,0,101978,8,2020,Medium,1,manual_entry,,0.454768
7159,N/A,Startup,E-commerce,Aus,Remote,NaN,0,Master,0,1,0,No,0,52888,2,,nan,5,UNKNOWN,,0.1118
unknown,Business Analyst,multinational,Technology,Australia,Hybird,entry level,10,Bachelors,0,0,0,1,1,92570,1,2020,medium,4,UNKNOWN,#REF!,0.754573
3195,Bizz Analyst,MNC,Finance,Singapore,Onsite,Mid,--,Bachelor,1,0,-1,No,0,113888,Not Available,2023,Low,3,duplicate?,,0.156238
1787,na,Enterprize,Retail,Aus,Hybrid,Sr,0,Master,1,1,Yes,0,Yes,165300,7,2025,Low,1,api_pull,needs review,0.135191
8757,Data Analyst,Medium,--,USA,Hybrid,--,13,Masters,0,0,1,1,0,102061000,13,NULL,High,9,,DUPLICATE,0.121497
7409,Bussiness Analyst,Medium,Technology,India,ONSITE,Sr,999,Bachelor,1,1,1,1,TRUE,140506,1,2023,High,-3,manual_entry,???,0.290452
,business analyst,mnc,Healthcare,USA,Hybrid,entry,14,PhD,0,,,2,0,71439,6,2023,Medium,5,manual_entry,needs review,0.772368
6953,Machine Learning Engineer,Startup,HEALTHCARE,Germany,NULL,ENTRY,10,Bachelor,1,1,1,1,Yes,9999999,,2022,High,3,manual_entry,,0.32362
7911,Machine Lerning Engineer,Multinational,Health,India,hybrid work,Sr.,7,PhD,Yes,Yes,-1,nan,1,196314,9,2022,High,7,manual_entry,,0.607966
7462,AI Engineer,Enterprise,E-commerce,US,Hybrid.,snr,,Ph.D,0,1,1,0,1,NULL,0,2026,Low,6,,needs review,0.770787
,Data Engineer,Enterprise,,Australia,Remote.,?,14,Batchelor,1,2,0,0,1,105620,5,2024,Moderate,5,UNKNOWN,???,0.785339
9620,Data Analyst,Enterprize,Technology,USA,Remote.,mid,1,unknown,1,0,-1,1,0,90823,N/A,2026,Low Priority,,duplicate?,#REF!,0.10483
7996,Business Analyst,Enterprize,tech,SGP,Remote,Entry,0,P.H.D,?,None,1,0,1,78051,4,2024,High,?,UNKNOWN,,0.863051
3272,Data Engineer,Multinational,Retail,Germany,Onsite,mid level,5,MS,1,1,1,-1,0,111802,10,2024,Low,5,api_pull,,0.644799
2185,data_engineer,MNC,RETAIL,Aus,hybrid work,Sr,#N/A,Bachelors,1,0,None,1,0,136869,--,Not Available,Urgent,8,duplicate?,needs review,0.344659
JOB-3960,Data Scientist,Medium,Technology,nan,hybrid,Mid Level,4,Master,-1,1,1,0,1,"$104,165",12,2025,low,1,UNKNOWN,???,0.599165
4769,Business  Analyst,StartUp,HEALTHCARE,NA,Remote,Sr,,Bachelors,1,2,1,0,1,123965,2,2020,Low,2,,TODO,0.27312
3857,Data Analyst,med,retail,SGP,Hybrid,Junior,8,Master,0,0,NaN,2,?,63624,#N/A,2023,Med,3,,,0.171187
JOB-4223,ML engiÃÂ©neer,Medium Sized,financial,Singpore,Hybrid,Entry,12.0 years,Master,N/A,1,1,0,1,113103,1,2021,medium,6,web_scrape,#REF!,0.917901
6090,business_analyst,MNC,technology,Singapore,Remote,Senior,3,PhD,0,-1,0,1,1,149406,9,2024,High,9,,DUPLICATE,0.375277
10250,AI Engineer,Medium,E-commerce,germany,Hybrid,Mid,13,B.S.,0,0,1,FALSE,1,"$142,282",9,2023,Moderate,3,,,0.881364
3655,AI Engineer,Enterprise,Technology,canada,Fully Remote,Mid,11,Bachelor,1,No,1,1,1,159253,9,2025,urgent,8,api_pull,DUPLICATE,0.854135
9895,ML engineer,not available,edu,na,Hybrd,Entry,14,PhD,Yes,1,2,1,1,111085,10,2021,Medium,2,api_pull,DUPLICATE,0.279737
9978,Machine learning engineer,STARTUP,na,Singapore,Remote.,Mid-Level,999,NONE,1,1,0,1,0,"$132,476",9,2022,Low,6,duplicate?,needs review,0.385504
629,Data Analyst,enterprise,Ecommerce,Australia,Remote,Senior,6,Master,0,0,0,1,-1,110028,2,#N/A,low,4,,,0.48875
6405,Data Engineeer,ENTERPRISE,E-commerce,--,Hybrid,Mid,10,ph.d.,1,0,Yes,0,0,85811,13,2023,medium,2,,TODO,0.526895
7755,Business Analyst,MNC,Education,UNKNOWN,Hybrid.,Entry,8.0 years,NA,1,1,1,0,0,89950000,0,2021,High,9,UNKNOWN,TODO,0.592168
,AI Engineer,MNC,Ecommerce,Canada,Hybird,SENIOR,4,Maters,N/A,NA,1,UNKNOWN,0,193596,0,2024,Urgent,na,web_scrape,needs review,0.258071
JOB-951,AI &#39;Engineer,Enterprise,Education,Singapore,On Site,Mid,13,Bachelor,--,1,0,0,not available,"$114,964",9,2020,medium,6,api_pull,,0.102439
2368,Business Analyst,Medium,Healthcare,Canada,Onsite,intermediate,999,Master,0,0,Yes,0,1,95998,0,2025,#N/A,5,UNKNOWN,DUPLICATE,0.018873
673,Data Engineer,med,Finance,NA,Hybrid,senior,14,PhD,TRUE,1,1,1,1,"$137,296",13,2023,High,8,api_pull,#REF!,0.645575
28,DATA ENGINEER,Startup,Education,India,Hybrid,Mid Level,3,Bachelor,,1,0,1,null,88124,12,2023,Low,5,,,0.145788
805,Business Analyst,NULL,ECOMMERCE,United Kingdom,Remote,ENTRY,14.0 years,Phd.,1,1,1,0,1,NONE,10,2021,Medium,5,,DUPLICATE,0.54522
6128,AI Engineer,med,Education,Germany,Remote,mid level,-,Doctor,1,1,0,1,0,130.2k,13,2021,High,8,manual_entry,TODO,0.062092
5,Ã¢â¬â¢Data Scientist.,MNC.,Healthcare,Germany,Hybrid,mid level,5,Master,1,1,1,0,0,111873,12,2021,Low,2,,TODO,0.127783
5643,Dat Scientist,medium,e-commerce,Australia,Remote,Sr,0,Bachelor,1,not available,0,1,0,116442,1,2020,low priority,1,api_pull,#REF!,0.571581
JOB-1507,Business Analyst,n/a,Healthcare,USA,in-office,Senior,n/a,B.S.,1,1,2,0,1,106929,2,2022,LOW,4,web_scrape,needs review,0.799599
2460,data_analyst,Multinational,Healthcare,Canda,office,Senior,3,MASTER,1,0,0,0,1,126683,7,2026,--,6,api_pull,#REF!,0.916492
1932,Data Analyst,STARTUP,tech,Singapore,Remote,MID,2.6,PhD,0,0,--,1,1,116.7k,0,2021,High,5,web_scrape,TODO,0.946044
760,ML Engineer,Med,Technology,Singapore,Work From Home,senior,7.3,Master,1,0,0,not available,1,150008,#N/A,?,LOW,3,api_pull,,0.739555
1798,Data Analyst,Medium Sized,Health Care,germany,hybrid,Mid,10.0 years,Bachelor,null,1,0,null,1,102965,13,2021,moderate,1,,,0.19566
9858,data_scientist,STARTUP,E Commerce,USA,Onsite,,12.5,PhD,0,0,1,2,0,106037,3,2025,high,6,web_scrape,,0.592495
9984,Business  Analyst,Multinational,HEALTHCARE,UK,Onsite,Mid,-7,Bachelor,0,0,0,0,0,93985,8,2021,Low,2,UNKNOWN,,0.285114
10334,DATA SCIENTIST,Startup,Retl,Germany,On Site,Senior Level,12,PhD,0,0,1,0,0,"$110,374",7,2021,MEDIUM,1,UNKNOWN,TODO,0.798072
8634,Business Analyst,Enterprise,Finance,Australia,,Sr.,11,Bachelor,0,1,1,1,0,126273,12,n/a,High,6,api_pull,,0.731674
9461,data scientist,Startup,Retail,singapore,Hybird,null,-12,na,1,1,1,1,0,"$109,107",0,2021,high,6,web_scrape,needs review,0.426129
,AI Engineer,Startup,Financial,australia,null,Entry Level,6,Master,1,0,0,1,0,107288,3,None,Urgent,8,,TODO,0.5477
7896,NA,STARTUP,ECOMMERCE,Germany,HYBRID,Senior,7.0 years,BACHELOR,1,0,1,1,0,174120,2,2023,High,7,manual_entry,,0.019784
1479,Data Scientist.,M.N.C.,Retail,India,Remote.,Mid-Level,-5,PHD,0,1,0,1,0,105948,13,2026,Low,2,,???,0.639384
2122,N/A,StartUp,NaN,GERMANY,Hybird,Senior,0,Master,No,1,1,TRUE,na,166497,9,2021,High,7,,,0.176547
32,Business Analyst,enterprise,Retail,Germany,Hybrid,Senior,5,Bachelor,0,0,1,,0,127141,4,2024,High,1,,#REF!,0.435769
5777,Machine learning engineer,enterprise,healthcare,USA,Remote,Senior,2,Master,1,?,1,1,1,180092,2,2023,HIGH,2,UNKNOWN,TODO,0.488626
7868,Data Engineer,Enterprise,Technology,Deut&#39;schland,Fully Remote,Senior,-12,Bachelor,1,0,1,1,0,9999999,9,2023,High,-6,UNKNOWN,needs review,0.200694
9344,Data Engineer,M.N.C.,Health,Singapore,Hybrid,senior,0,Master,1,1,1,Yes,NONE,"$158,316",6,2021,High,9,web_scrape,DUPLICATE,0.434106
6250,business analyst,MEDIUM,Â n/a,USA,Onsite,snr,-6,PhD,1,n/a,0,0,0,102018,13,2023,low priority,3,manual_entry,DUPLICATE,0.357225
--,Data Analyst,Startup,Retail,United Kingdom,NONE,Sr,3,Master,0,0,Yes,-1,0,119856,8,2020,High,7,UNKNOWN,needs review,0.614538
6001,Machine Learning Engineer,Startup,Retail,Singapor,hybrid,Entry,9,Master,0,1,0,n/a,0,90992,0,2026,Medium,1,api_pull,,0.039631
1247,Data Scientist,Medium,health care,USA,Hybrid,Mid,999,ph.d.,1,#N/A,FALSE,0,1,81244,NA,2024,Med,6,api_pull,,0.795752
7180,Data Engineer,Enterprise,Edu,Singapore,Hybrd,Mid,0,PhD,0,0,0,-1,1,99104,12,2022,Low Priority,4,manual_entry,DUPLICATE,0.033525
859,AI Engineer,NULL,technology,United States,Onsite,Entry,0,Maters,0,0,0,1,-1,107820,11,2023,Low,2,manual_entry,,0.537395
7344,Data Scienist,Enterprise,Retail,Germny,Onsite,Sr.,13,Master,0,0,0,1,1,0,4,2021,High,9,UNKNOWN,,0.930231
10082,Machine Learning Engineer,STARTUP,TechnologÃÂ©y,UK,remote,SENIOR,0,bachelor's,0,Yes,0,1,1,168525,3,N/A,not urgent,5,UNKNOWN,,0.332168
5097,Bizz Analyst,Start-up,financial,USA,office,Entry Level,14,n/a,Yes,0,0,1,0,"$65,947",Feb,unknown,High,8,api_pull,DUPLICATE,0.037027
7576,Data Analyst,Startup,EducatiÂ on,CAN,Onsite,Entry,9,PhD,0,0,1,0,TRUE,78887,2,2020,Medium,1,web_scrape,TODO,0.873685
JOB-9982,,mnc,n/a,U.K.,Remote,Entry,8,Master,0,1,,0,FALSE,80218,9,2023,Moderate,5,manual_entry,,0.334788
-,DATA ANALYST,Enterprise,edu,USA,Onsite,Senior,3,M.S.,TRUE,Yes,0,1,1,128406,6,2020,null,5,,TODO,0.960384
1376,Business Analyst,Enterprise,Technology,Singapore,Hybrid,Entry,7,PhD,0,1,1,0,0,64376,12,2021,High,7,manual_entry,needs review,0.951698
8862,Data Scientist,med,Education,GERMANY,Hybrid.,Mid,2,Bachelor,0,0,1,1,1,115688,Feb,2024,HIGH,7,web_scrape,,0.35703
2815,Data Analyst,MNC,Technology,Ca&#39;nda,Onsite,Mid Level,3,PhD,,0,1,0,0,108289,6,2020,Low,6,duplicate?,DUPLICATE,0.402658
7729,Data Scientist.,na,E-commerce,Germany,Hybrid,Mid,9,NONE,0,0,1,1,1,116929,3,2022,High,2,UNKNOWN,,0.518003
5789,DATA ENGINEER,Enterprize,Technology,#N/A,Hybrid,Senior,14,Master,1,1,n/a,1,0,118626,11,2025,High,0,duplicate?,DUPLICATE,0.625414
#N/A,Data Engineer,Enterprise,E-commerce,USA,Onsite,senior,9,bachelor,N/A,1,1,0,0,118140,5,2023,Medium,-1,web_scrape,,0.408103
2522,Machine Learning Engineer,med,Health Care,india,On Site,unknown,9,PHD,1,1,1,1,0,140854,2,2020,-,8,web_scrape,needs review,0.000298
10001,AI Engineer,Enterprise,Retail,Germany,Hybrid,Sr.,5,PhD,1,0,0,0,0,138942,11,2021,URGENT,-9,UNKNOWN,needs review,0.872886
6779,AI Engineer,MNC,Technology,UK,Hybrid,mid level,9,MASTER,0,1,1,nan,0,"$163,034",13,2026,High,9,duplicate?,TODO,0.637891
4600,ML Eng.,Enterprise,Not Available,USA,Not Available,Mid-Level,0,Master,0,1,1,n/a,0,125077,11,2026,High,9,manual_entry,TODO,0.622128
9605,DATA ENGINEER,Enterprise,e-commerce,singapore,Hybrid,Senior Level,-2,bachelor's,1,0,0,0,0,99478,0,2024,low priority,6,api_pull,???,0.950344
n/a.0,AI Engineer,Start-up,Healthcare,INDIA,Remote,MID,4,Phd.,0,0,1,2,TRUE,137769,3,2021,Low Priority,6,,,0.095658
1161,Data Analyst,na,Retail,IÃndia,Onsite,Entry,7,MASTER,0,1,0,-1,0,"$50,146",12,2023,n/a,6,web_scrape,DUPLICATE,0.365578
500,Bizz Analyst,Startup,retail,singapore,Remote,Senior,13,PhD,null,0,1,1,1,143075,10,2024,HIGH,5,web_scrape,#REF!,0.450527
3697,Data  Engineer,Start Up,Healthcare,DE,Remote,Entry,7,doctorate,1,1,,-1,1,89971,0,2024,High,2,UNKNOWN,needs review,0.682102
2667,Data Analyst,unknown,Retial,UK,Hybrid,entry-level,n/a,PhD,None,1,NA,0,0,63615,6,2025,Urgent,-9,api_pull,TODO,0.710793
6461,Data Analyst,Startup,tech,USA,Hybrid,Jr,13,Masters,unknown,-1,1,,1,75376,2,2022,Medium,6,duplicate?,,0.494479
UNKNOWN,Data Engineeer,Startup,EDUCATION,Germany,Hybrid,ENTRY,5,PhD,0,0,-1,0,0,65988,0,2025,URGENT,8,web_scrape,???,0.062372
JOB-NA,Machine Learning Engineer,Medium,education,USA,#N/A,mid,-1,Master,0,TRUE,0,0,0,117269,Aug,2026,NaN,,duplicate?,???,0.517215
4049,Machine Learning Engineer,Startup,Technology,Deutschland,Hybrd,mid-level,0,Master,1,1,0,0,1,nan,3,2022,High,7,web_scrape,,0.877151
,data_engineer,Enterprise,Retl,SGP,office,Entry Level,1,PhD,0,1,1,0,0,63300,5,2026,High,7,api_pull,TODO,0.484194
1565,Machine learning engineer,Enterprise,IT,GERÃMANY,Hybrid,Mid,6,Bachelors,0,0,1,1,0,142264,8,2025,High,1,web_scrape,DUPLICATE,0.444854
6042,Data Analyst,StartUp,Technology,INDIA,Remote.,mid level,4,BS,0,1,1,TRUE,NA,108380,4,2021,High,8,api_pull,DUPLICATE,0.155309
2261,Data Analyst,Enterprise,E Commerce,DE,Onsite,Entry,-13,PhD,0,1,1,1,0,83387,4,2026,High,6,,needs review,0.70573
9575,Business  Analyst,Enterprise,Health,Great Britain,Hybrid,junior,#N/A,BACHELOR,0,1,1,FALSE,0,67852,1,2026,High Priority,7,UNKNOWN,needs review,0.913427
2794,A.I. Eng.,-,Â Finance,Canada,hybrid work,mid level,0,#N/A,1,FALSE,No,0,0,132714,4,2022,low priority,4,UNKNOWN,TODO,0.605643
3684,Business Analyst,enterprise,Education,singapore,HYBRID,Entry,14,-,0,0,1,1,0,NONE,10,2021,high,7,UNKNOWN,TODO,0.674536
1725,A.I. Eng.,M.N.C.,healthcare,USA,On Site,Mid,5,PhD,0,TRUE,1,TRUE,0,162811,8,2022,High,3,manual_entry,TODO,0.933962
3122,AI Engineer,Medium Sized,Finance,--,hybrid work,na,14,PhD,0,0,0,1,1,"$136,735",6,unknown,High,9,manual_entry,TODO,0.331078
8921,Data Analyst,enterprise,E-commerâce,singapore,Work From Home,Sr.,8,Phd.,1,1,1,TRUE,1,137063,8,2021,High,2,UNKNOWN,TODO,0.22187
ID_10191,data engineer,MNC.,Education,DE,Onsite,Senior Level,0,Master,0,1,N/A,0,1,0,4,2022,High,7,api_pull,#REF!,0.370348
549,Business  Analyst,MNC,Technology,USA,Remote,Entry,0,doctorate,0,1,0,1,0,-84141,7,2022,Low,3,api_pull,TODO,0.306782
5866,AI Engineer,Startup,financial,Deutschland,hybrid work,Mid-Level,9,Master,-1,0,NONE,1,1,139.1k,12,2024,Medium,4,UNKNOWN,needs review,0.126138
7324,MÂ achine Learning Engineer,Enterprise,Finance,Australi,onsite,Entry,3,Master,2,1,0,0,0,92796,4,2026,not urgent,Not Available,duplicate?,#REF!,0.98372
8840,Data Analyst,StartUp,Health,USA,In-Office,Junior,11,Master,1,1,2,1,1,"$87,011",12,2021,High,9,api_pull,???,0.991977
961,Data Analyst,Medium,Healthcare,Canda,-,Entry,unknown,B.S.,0,,1,0,0,68983,6,2023,not urgent,6,manual_entry,,0.947324
9095,data engineer,Medium,EDUCATION,GERMANY,Hybrid,MID,#N/A,Bachelor,1,,0,1,1,NONE,8,2023,Med,6,api_pull,DUPLICATE,0.325449
5690,data engineer,Medium,Healthcare,India,REMOTE,Senior,13,N/A,1,1,0,1,1,121359,Dec,2021,Medium,6,api_pull,TODO,0.198622
5145,data_engineer,Startup,Retial,GERMANY,Hybrid,Mid,12.7,BS,0,1,1,0,1,"$101,458",11,2022,urgent,9,api_pull,#REF!,0.408569
unknown,Data S&#39;cientist,Enterprise,tech,SGP,hybrid work,Mid,0,M.S.,0,0,0,1,Yes,95889,Apr,2023,LOW,5,,,0.466402
6436,Data Analyst,?,Education,Singapore,onsite,Junior,-14,BS,No,1,No,1,1,99247,1,2025,Med,6,manual_entry,#REF!,0.534083
6064,NA,Startup,Technology,?,Onsite,SENIOR,1,Bachelor,1,0,1,1,1,141461,6,2025,None,null,UNKNOWN,???,0.72019
5151,AI Engineer,Start-up,Healthcare,USA,Hybrid,Senior,7,BS,1,1,1,0,1,167032000,5,2026,Low,2,duplicate?,#REF!,0.682787
9668,NA,Enterprise,Education,Australia,Remote,mid level,1,Doctor,0,0,0,0,0,75645,9,2026,Low,6,duplicate?,,0.730372
7690,,Enterprise,unknown,Australia,Onsite,Entry,6,Ph.D,1,na,1,1,0,,5,2024,High,3,web_scrape,,0.356711
6657,Business Analyst,multinational,not available,united states,remote,fresher,1,master,1,2,1,1,Yes,9999999,N/A,2025,High,7,duplicate?,???,0.898025
2116,AI Engineer,Enterprise,Educaiton,Singapore,On Site,MID,10,Bachelor,NaN,1,FALSE,0,0,116608,3,n/a,High,8,UNKNOWN,,0.64237
1585,Data Analyst,MNC,Finance,Singapor,Onsite,Senior,8,Master,0,1,TRUE,1,0,149397,3,2020,High,4,UNKNOWN,#REF!,0.072655
2705,Business Analyst,Enterprize,Ecommerce,SingapoÃre,Onsite,Senior,3,BACHELOR,0,1,0,0,1,108600,10,2023,#N/A,4,UNKNOWN,???,0.07902
9056,AI-Engineer,Start-up,EDUCATION,AUS,Remote,Mid,n/a,Master,1,0,1,1,0,142316,6,2022,High,2,UNKNOWN,TODO,0.234728
6217,nan,Enterprise,ECOMMERCE,Canada,Hybrd,junior,1,Bachelor,1,N/A,1,1,1,90388,10,2026,High,2,,DUPLICATE,0.529515
null,Data Analyst,Start-up,Healthcare,UK,Hybrid,Mid-Level,3,Master,-1,1,0,Not Available,0,91916,11,2023,Low Priority,1,duplicate?,???,0.315834
1468,Data Analyst,Startup,Finance,Germany,Remote,senior,0,Phd.,0,1,0,1,1,124318,4,2021,high,0,duplicate?,DUPLICATE,0.585948
9147,Business Analyst,Enterprise,E-commerce,Canada,not available,senior,11,Masters,1,Yes,No,1,n/a,129201,13,2021,High,8,,#REF!,0.492124
9969,ML EnÃgineer,multinational,Education,Singapore,Hybrid,Mid,4,P.H.D,1,0,TRUE,1,0,168479,NaN,2025,NONE,nan,duplicate?,DUPLICATE,0.220025
3310,ai engineer,MNC,Healthcare,Singapor,onsite,Mid,1,Bachelor,n/a,0,not available,0,1,144199,9,-,--,2,api_pull,#REF!,0.275228
648,Data Analst,MNC,Technology,Canada,wfh,Entry,1,Master,1,1,2,2,0,71382,None,2024,Low Priority,6,manual_entry,???,0.741401
3031,Data Scientist,Enteprise,technology,Canada,Hybrid.,Entry,6,Batchelor,FALSE,1,1,1,0,84233,0,--,Urgent,9,manual_entry,,0.784001
2970,Data Scientist.,Enterprise,NA,u.k,Onsite,mid,14,Maters,1,1,0,1,None,103301,9,2026,HIGH,9,UNKNOWN,#REF!,0.948093
JOB-8681,Machine Learning Engineer,mnc,Healthcare,UK,office,Mid Level,12,Master,No,-1,1,1,1,179.7k,10,2020,Urgent,6,manual_entry,,0.109514
4901,business analyst,Multinational,E-commerce,AUS,Remote,Senior,0,M.S.,0,1,1,0,1,None,UNKNOWN,2020,Low,3,,TODO,0.88256
1764,Data Scientist,MNC.,retail,UK,NONE,mid,nan,Master,0,0,TRUE,1,0,128257,10,2021,High,9,web_scrape,,0.947661
7767,-,Startup,Health Care,Canada,Onsite,Senior,12,master's,2,1,0,0,1,148610,#N/A,--,URGENT,7,,,0.03045
NONE,data_analyst,start-up,Finance,Singapore,Work From Home,Entry,-5,Masters,0,1,0,0,0,52957,1,2022,Low,6,manual_entry,TODO,0.551269
9436,Machine Learning Engineer,Medium,E Commerce,US,Remote,mid level,NA,Master,1,No,0,0,1,124596,12,2021,moderate,UNKNOWN,api_pull,,0.714927
1483,DATA ENGINEER,Startup,Retail,Australia,NA,Mid,5,P.H.D,0,1,0,0,1,86990,n/a,2026,Low Priority,3,duplicate?,#REF!,0.24277
5616,dataÂ  analyst,Enterprise,Retl,CAN,Hybrid,Mid,8,phd,1,1,0,Yes,Yes,96504,12,2023,--,2,duplicate?,TODO,0.929193
4032,Business Analyst,Startup,Retial,Singapore,Remote,junior,1.0 years,MASTER,1,0,1,1,0,80077,4,2023,NA,5,api_pull,???,0.983156
7147,Machine Learning Engineer,MNC.,financial,UK,Hybrid,SENIOR,11,MS,0,1,0,1,1,180950,8,2021,high,9,duplicate?,,0.009796
1122,Data Engineer,startup,Retail,Australia,office,None,14,Maters,None,2,0,-1,1,82584,4,2026,Medium,-1,,#REF!,0.501884
4308,ai engineer,Med,edu,Germany,onsite,Mid,2,-,1,0,0,1,null,137258,13,2026,Low,2,api_pull,#REF!,0.145481
7394,DATÃ¢â¬â¢A ANALYST,Enterprize,Retl,U.K.,WFH,Senior,2,doctorate,0,1,1,1,0,132.0k,0,2023,HIGH,6,,DUPLICATE,0.262414
