JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Posting Month,posting_Year,Hiring Urgency,Total_Skills,advanced_skill_score,ai_specialist,exp_per_skill,experience_intensity,ml_cloud_combination,job_title_popularity,industry_frequency,premium_candidate,Salary (USD)
Data Scientist,Large,Healthcare,Germany,Hybrid,Junior,1.0,Ph.D,0,1,1,0,0,1,2022,Low,2,4,0,0.5,4.0,0,1661,1551,0,91577.0
AI Engineer,Medium,IT,Australia,Onsite,Junior,7.0,Bachelor's,0,0,0,1,0,3,2022,Low,1,4,0,7.0,28.0,0,1679,1611,1,212076.75
Data Engineer,Medium,Finance,Germany,Remote,Unknown,14.0,Master's,1,0,1,0,1,3,2021,Low,3,8,0,4.666666666666667,112.0,1,1623,1595,0,64408.0
Data Engineer,Medium,Healthcare,Singapore,Remote,Mid-level,13.1,Ph.D,0,1,0,0,0,8,2023,Low,1,1,0,13.1,13.1,0,1623,1551,0,70512.0
Business Analyst,Unknown,IT,Australia,Remote,Mid-level,9.0,Master's,0,1,1,0,1,4,2021,Low,3,7,0,3.0,63.0,1,1714,1611,0,111528.0
Data Analyst,Medium,IT,India,Unknown,Senior,7.0,Master's,1,1,1,0,0,11,2022,Low,3,6,0,2.333333333333333,42.0,0,1626,1611,0,112315.0
Data Scientist,Medium,Retail,India,Remote,Junior,10.0,Ph.D,0,1,0,0,1,4,2025,Low,2,4,0,5.0,40.0,0,1661,1494,0,63688.0
AI Engineer,Unknown,Healthcare,United Kingdom,Onsite,Mid-level,7.0,Bachelor's,1,1,1,1,0,8,2025,Low,4,10,1,1.75,70.0,0,1679,1551,0,162247.0
Machine Learning Engineer,Large,Healthcare,Canada,Hybrid,Junior,0.4,Bachelor's,0,1,1,0,0,11,2021,Low,2,4,0,0.2,1.6,0,1682,1551,0,101487.0
Business Analyst,Medium,Unknown,Singapore,Remote,Senior,4.0,Ph.D,0,1,0,0,1,7,2021,Low,2,4,0,2.0,16.0,0,1714,676,0,105096.0
Data Scientist,Large,E-commerce,Singapore,Onsite,Junior,10.0,Master's,0,1,1,1,1,3,2024,High,4,11,1,2.5,110.0,1,1661,1567,0,89156.0
AI Engineer,Medium,IT,United Kingdom,Hybrid,Junior,5.0,Unknown,0,1,0,1,1,11,2024,Low,3,8,0,1.6666666666666667,40.0,0,1679,1611,0,114994.0
Machine Learning Engineer,Medium,E-commerce,Australia,Remote,Senior,0.0,Master's,0,1,0,0,1,1,2026,Low,2,4,0,0.0,0.0,0,1682,1567,0,157952.0
Data Analyst,Large,Retail,United State America,Remote,Mid-level,6.0,Bachelor's,1,0,1,0,1,1,2026,Low,3,8,0,2.0,48.0,1,1626,1494,0,100811.0
AI Engineer,Start-up,Unknown,United State America,Remote,Junior,13.9,Bachelor's,0,0,1,1,1,10,2025,Low,3,10,1,4.633333333333334,139.0,1,1679,676,0,132014.0
Business Analyst,Start-up,Education,United Kingdom,Remote,Mid-level,0.0,Bachelor's,0,0,0,0,1,6,2021,Low,1,3,0,0.0,0.0,0,1714,1531,0,88014.0
Business Analyst,Start-up,IT,Australia,Hybrid,Mid-level,13.0,Master's,0,0,1,1,1,7,2026,Low,3,10,1,4.333333333333333,130.0,1,1714,1611,0,116433.0
Machine Learning Engineer,Medium,Education,United Kingdom,Remote,Junior,4.0,Bachelor's,0,0,0,0,0,12,2024,Low,0,0,0,inf,0.0,0,1682,1531,0,93785.0
Business Analyst,Large,Finance,Australia,Onsite,Mid-level,14.0,Bachelor's,0,0,1,0,0,11,2022,Low,1,3,0,14.0,42.0,0,1714,1595,0,85637.0
AI Engineer,Large,Finance,Germany,Onsite,Junior,0.0,Master's,0,1,1,1,0,1,2023,Low,3,8,1,0.0,0.0,0,1679,1595,0,103610.0
Machine Learning Engineer,Large,Finance,India,Onsite,Mid-level,7.0,Master's,1,1,0,1,1,9,2026,Low,4,10,0,1.75,70.0,0,1682,1595,0,158351.0
Data Scientist,Large,Healthcare,Canada,Remote,Junior,1.0,Master's,0,1,1,0,1,3,2020,Low,3,7,0,0.3333333333333333,7.0,1,1661,1551,0,97897.0
Machine Learning Engineer,Large,Unknown,Singapore,Remote,Senior,11.0,Master's,0,1,1,0,1,3,2022,Medium,3,7,0,3.6666666666666665,77.0,1,1682,676,1,171867.0
AI Engineer,Large,E-commerce,Germany,Onsite,Junior,7.0,Bachelor's,1,1,0,0,0,1,2022,Medium,2,3,0,3.5,21.0,0,1679,1567,0,113873.0
Business Analyst,Large,Unknown,Germany,Onsite,Mid-level,6.0,Bachelor's,1,1,1,0,0,3,2024,Medium,3,6,0,2.0,36.0,0,1714,676,0,92715.0
AI Engineer,Large,Retail,Singapore,Onsite,Senior,9.0,Master's,0,1,1,1,0,3,2026,Medium,3,8,1,3.0,72.0,0,1679,1494,1,185386.0
Data Analyst,Large,Education,United Kingdom,Hybrid,Senior,9.0,Master's,0,0,0,0,1,11,2024,Medium,1,3,0,9.0,27.0,0,1626,1531,0,129760.0
Data Engineer,Unknown,Education,Canada,Onsite,Mid-level,2.0,Master's,1,0,1,1,0,3,2026,Medium,3,9,1,0.6666666666666666,18.0,0,1623,1531,0,102295.0
Data Scientist,Medium,Unknown,Germany,Onsite,Senior,11.0,Unknown,1,0,0,0,0,11,2026,Medium,1,2,0,11.0,22.0,0,1661,676,0,99400.0
Data Scientist,Medium,IT,United Kingdom,Hybrid,Mid-level,2.0,Unknown,1,1,0,0,1,1,2023,Low,3,6,0,0.6666666666666666,12.0,0,1661,1611,0,84738.0
Data Scientist,Medium,IT,United Kingdom,Onsite,Senior,9.0,Bachelor's,1,1,0,1,1,9,2021,Low,4,10,0,2.25,90.0,0,1661,1611,0,123436.0
Business Analyst,Start-up,Education,United State America,Hybrid,Junior,10.0,Ph.D,0,0,1,0,0,4,2022,Low,1,3,0,10.0,30.0,0,1714,1531,0,113873.0
Data Engineer,Start-up,Retail,United State America,Remote,Junior,6.4,Ph.D,0,1,1,0,0,4,2020,Low,2,4,0,3.2,25.6,0,1623,1494,0,67091.0
Data Scientist,Medium,Healthcare,Germany,Hybrid,Junior,7.0,Ph.D,1,1,0,0,0,9,2025,Low,2,3,0,3.5,21.0,0,1661,1551,0,61004.0
Data Engineer,Medium,IT,Australia,Onsite,Senior,7.7,Ph.D,1,1,1,1,0,11,2023,Low,4,10,1,1.925,77.0,0,1623,1611,0,113873.0
AI Engineer,Medium,IT,Germany,Remote,Senior,10.0,Master's,0,0,0,0,0,4,2023,Low,0,0,0,inf,0.0,0,1679,1611,0,144333.0
Data Scientist,Large,E-commerce,Unknown,Hybrid,Senior,12.0,Master's,1,1,0,0,0,1,2024,Low,2,3,0,6.0,36.0,0,1661,1567,0,146705.0
Machine Learning Engineer,Large,Healthcare,United State America,Remote,Junior,7.0,Ph.D,1,0,1,0,1,1,2020,Low,3,8,0,2.333333333333333,56.0,1,1682,1551,0,135733.0
Machine Learning Engineer,Large,Unknown,Germany,Hybrid,Junior,8.0,Bachelor's,0,0,1,0,0,8,2020,Low,1,3,0,8.0,24.0,0,1682,676,0,101978.0
Business Analyst,Large,IT,Australia,Hybrid,Junior,10.0,Bachelor's,0,0,0,1,1,1,2020,Medium,2,7,0,5.0,70.0,0,1714,1611,0,92570.0
Business Analyst,Large,Finance,Singapore,Onsite,Mid-level,7.0,Bachelor's,1,0,1,0,0,1,2023,Medium,2,5,0,3.5,35.0,0,1714,1595,0,113888.0
Unknown,Large,Retail,Australia,Hybrid,Senior,0.0,Master's,1,1,1,0,1,7,2025,Medium,4,9,0,0.0,0.0,1,40,1494,1,165300.0
Data Analyst,Medium,Unknown,United State America,Hybrid,Unknown,13.0,Master's,0,0,1,1,0,1,2023,Medium,2,7,1,6.5,91.0,0,1626,676,1,212076.75
Business Analyst,Medium,IT,India,Onsite,Senior,7.0,Bachelor's,1,1,1,1,1,1,2023,Medium,5,13,1,1.4,91.0,1,1714,1611,0,140506.0
Business Analyst,Large,Healthcare,United State America,Hybrid,Junior,14.0,Ph.D,0,1,1,0,0,6,2023,Medium,2,4,0,7.0,56.0,0,1714,1551,0,71439.0
Machine Learning Engineer,Start-up,Healthcare,Germany,Unknown,Junior,10.0,Bachelor's,1,1,1,1,1,6,2022,Medium,5,13,1,2.0,130.0,1,1682,1551,1,212076.75
Machine Learning Engineer,Large,Healthcare,India,Hybrid,Senior,7.0,Ph.D,0,1,1,0,1,9,2022,Medium,3,7,0,2.333333333333333,49.0,1,1682,1551,1,196314.0
AI Engineer,Large,E-commerce,United State America,Hybrid,Senior,7.0,Ph.D,0,1,1,0,1,1,2026,Medium,3,7,0,2.333333333333333,49.0,1,1679,1567,0,113873.0
Data Engineer,Large,Unknown,Australia,Remote,Unknown,14.0,Bachelor's,1,0,0,0,1,5,2024,Medium,2,5,0,7.0,70.0,0,1623,676,0,105620.0
Data Analyst,Large,IT,United State America,Remote,Mid-level,1.0,Unknown,1,0,1,1,0,5,2026,Medium,3,9,1,0.3333333333333333,9.0,0,1626,1611,0,90823.0
Business Analyst,Large,IT,Singapore,Remote,Junior,0.0,Ph.D,0,1,1,0,1,4,2024,Medium,3,7,0,0.0,0.0,1,1714,1611,0,78051.0
Data Engineer,Large,Retail,Germany,Onsite,Mid-level,5.0,Master's,1,1,1,1,0,10,2024,Medium,4,10,1,1.25,50.0,0,1623,1494,0,111802.0
Data Engineer,Large,Retail,Australia,Hybrid,Senior,7.0,Bachelor's,1,0,1,1,0,10,2025,Medium,3,9,1,2.333333333333333,63.0,0,1623,1494,0,136869.0
Data Scientist,Medium,IT,Unknown,Hybrid,Mid-level,4.0,Master's,1,1,1,0,1,12,2025,Low,4,9,0,1.0,36.0,1,1661,1611,0,104165.0
Business Analyst,Start-up,Healthcare,Unknown,Remote,Senior,7.0,Bachelor's,1,0,1,0,1,2,2020,Low,3,8,0,2.333333333333333,56.0,1,1714,1551,0,123965.0
Data Analyst,Medium,Retail,Singapore,Hybrid,Junior,8.0,Master's,0,0,1,0,1,2,2023,Low,2,6,0,4.0,48.0,1,1626,1494,0,63624.0
Machine Learning Engineer,Medium,Finance,Singapore,Hybrid,Junior,7.0,Master's,0,1,1,0,1,1,2021,Medium,3,7,0,2.333333333333333,49.0,1,1682,1595,0,113103.0
Business Analyst,Large,IT,Singapore,Remote,Senior,3.0,Ph.D,0,1,0,1,1,9,2024,Medium,3,8,0,1.0,24.0,0,1714,1611,0,149406.0
AI Engineer,Medium,E-commerce,Germany,Hybrid,Mid-level,13.0,Bachelor's,0,0,1,0,1,9,2023,Medium,2,6,0,6.5,78.0,1,1679,1567,0,142282.0
AI Engineer,Large,IT,Canada,Remote,Mid-level,11.0,Bachelor's,1,1,1,1,1,9,2025,High,5,13,1,2.2,143.0,1,1679,1611,0,159253.0
Machine Learning Engineer,Unknown,Education,Unknown,Hybrid,Junior,14.0,Ph.D,0,1,0,1,1,10,2021,High,3,8,0,4.666666666666667,112.0,0,1682,1531,0,111085.0
Machine Learning Engineer,Start-up,Unknown,Singapore,Remote,Mid-level,7.0,Unknown,1,1,0,1,0,9,2022,High,3,7,0,2.333333333333333,49.0,0,1682,676,0,132476.0
Data Analyst,Large,E-commerce,Australia,Remote,Senior,6.0,Master's,0,0,0,1,1,2,2023,Low,2,7,0,3.0,42.0,0,1626,1567,0,110028.0
Data Engineer,Large,E-commerce,Unknown,Hybrid,Mid-level,10.0,Ph.D,1,0,1,0,0,1,2023,Medium,2,5,0,5.0,50.0,0,1623,1567,0,85811.0
Business Analyst,Large,Education,Unknown,Hybrid,Junior,7.0,Unknown,1,1,1,0,0,1,2021,Medium,3,6,0,2.333333333333333,42.0,0,1714,1531,1,212076.75
AI Engineer,Large,E-commerce,Canada,Hybrid,Senior,4.0,Master's,0,1,1,0,0,1,2024,Medium,2,4,0,2.0,16.0,0,1679,1567,1,193596.0
AI Engineer,Large,Education,Singapore,Onsite,Mid-level,13.0,Bachelor's,0,1,0,0,1,9,2020,Medium,2,4,0,6.5,52.0,0,1679,1531,0,114964.0
Business Analyst,Medium,Healthcare,Canada,Onsite,Mid-level,7.0,Master's,0,0,1,0,1,1,2025,Medium,2,6,0,3.5,42.0,1,1714,1551,0,95998.0
Data Engineer,Medium,Finance,Unknown,Hybrid,Senior,14.0,Ph.D,0,1,1,1,1,1,2023,Medium,4,11,1,3.5,154.0,1,1623,1595,0,137296.0
Data Engineer,Start-up,Education,India,Hybrid,Mid-level,3.0,Bachelor's,0,1,0,1,1,12,2023,Medium,3,8,0,1.0,24.0,0,1623,1531,0,88124.0
Business Analyst,Unknown,E-commerce,United Kingdom,Remote,Junior,7.0,Ph.D,1,1,1,0,1,10,2021,Medium,4,9,0,1.75,63.0,1,1714,1567,0,113873.0
AI Engineer,Medium,Education,Germany,Remote,Mid-level,7.0,Ph.D,1,1,0,1,0,1,2021,Medium,3,7,0,2.333333333333333,49.0,0,1679,1531,0,130200.0
Data Scientist,Large,Healthcare,Germany,Hybrid,Mid-level,5.0,Master's,1,1,1,0,0,12,2021,Medium,3,6,0,1.6666666666666667,30.0,0,1661,1551,0,111873.0
Data Scientist,Medium,E-commerce,Australia,Remote,Senior,0.0,Bachelor's,1,1,0,1,0,1,2020,Low,3,7,0,0.0,0.0,0,1661,1567,0,116442.0
Business Analyst,Unknown,Healthcare,United State America,Onsite,Senior,7.0,Bachelor's,1,1,0,0,1,2,2022,Low,3,6,0,2.333333333333333,42.0,0,1714,1551,0,106929.0
Data Analyst,Large,Healthcare,Canada,Onsite,Senior,3.0,Master's,1,0,0,0,1,7,2026,Low,2,5,0,1.5,15.0,0,1626,1551,0,126683.0
Data Analyst,Start-up,IT,Singapore,Remote,Mid-level,2.6,Ph.D,0,0,1,1,1,1,2021,Low,3,10,1,0.8666666666666667,26.0,1,1626,1611,0,116700.0
Machine Learning Engineer,Medium,IT,Singapore,Remote,Senior,7.3,Master's,1,0,0,0,1,1,2021,Low,2,5,0,3.65,36.5,0,1682,1611,0,150008.0
Data Analyst,Medium,Healthcare,Germany,Hybrid,Mid-level,7.0,Bachelor's,0,1,0,0,1,1,2021,Medium,2,4,0,3.5,28.0,0,1626,1551,0,102965.0
Data Scientist,Start-up,E-commerce,United State America,Onsite,Unknown,12.5,Ph.D,0,0,1,0,0,3,2025,High,1,3,0,12.5,37.5,0,1661,1567,0,106037.0
Business Analyst,Large,Healthcare,United Kingdom,Onsite,Mid-level,7.0,Bachelor's,0,0,0,0,0,8,2021,High,0,0,0,inf,0.0,0,1714,1551,0,93985.0
Data Scientist,Start-up,Retail,Germany,Onsite,Senior,12.0,Ph.D,0,0,1,0,0,7,2021,High,1,3,0,12.0,36.0,0,1661,1494,0,110374.0
Business Analyst,Large,Finance,Australia,Unknown,Senior,11.0,Bachelor's,0,1,1,1,0,12,2021,High,3,8,1,3.6666666666666665,88.0,0,1714,1595,0,126273.0
Data Scientist,Start-up,Retail,Singapore,Hybrid,Unknown,12.0,Unknown,1,1,1,1,0,1,2021,High,4,10,1,3.0,120.0,0,1661,1494,0,109107.0
AI Engineer,Start-up,Finance,Australia,Unknown,Junior,6.0,Master's,1,0,0,1,0,3,2026,High,2,6,0,3.0,36.0,0,1679,1595,0,107288.0
Data Scientist,Large,Retail,India,Remote,Mid-level,5.0,Ph.D,0,1,0,1,0,1,2026,High,2,5,0,2.5,25.0,0,1661,1494,0,105948.0
Business Analyst,Large,Retail,Germany,Hybrid,Senior,5.0,Bachelor's,0,0,1,0,0,4,2024,High,1,3,0,5.0,15.0,0,1714,1494,0,127141.0
Machine Learning Engineer,Large,Healthcare,United State America,Remote,Senior,2.0,Master's,1,1,1,1,1,2,2023,High,5,13,1,0.4,26.0,1,1682,1551,1,180092.0
Data Engineer,Large,IT,Germany,Remote,Senior,12.0,Bachelor's,1,0,1,1,0,9,2023,High,3,9,1,4.0,108.0,0,1623,1611,1,212076.75
Data Engineer,Large,Healthcare,Singapore,Hybrid,Senior,0.0,Master's,1,1,1,0,1,6,2021,High,4,9,0,0.0,0.0,1,1623,1551,0,158316.0
Business Analyst,Medium,Unknown,United State America,Onsite,Senior,6.0,Ph.D,1,1,0,0,0,1,2023,Low,2,3,0,3.0,18.0,0,1714,676,0,102018.0
Data Analyst,Start-up,Retail,United Kingdom,Unknown,Senior,3.0,Master's,0,0,1,1,0,8,2020,Low,2,7,1,1.5,21.0,0,1626,1494,0,119856.0
Machine Learning Engineer,Start-up,Retail,Singapore,Hybrid,Junior,9.0,Master's,0,1,0,0,0,1,2026,Low,1,1,0,9.0,9.0,0,1682,1494,0,90992.0
Data Scientist,Medium,Healthcare,United State America,Hybrid,Mid-level,7.0,Ph.D,1,1,1,0,1,1,2024,Low,4,9,0,1.75,63.0,1,1661,1551,0,81244.0
Data Engineer,Large,Education,Singapore,Hybrid,Mid-level,0.0,Ph.D,0,0,0,1,1,12,2022,Low,2,7,0,0.0,0.0,0,1623,1531,0,99104.0
AI Engineer,Unknown,IT,United State America,Onsite,Junior,0.0,Master's,0,0,0,1,1,11,2023,Low,2,7,0,0.0,0.0,0,1679,1611,0,107820.0
Data Scientist,Large,Retail,Germany,Onsite,Senior,13.0,Master's,0,0,0,1,1,4,2021,Low,2,7,0,6.5,91.0,0,1661,1494,0,61004.0
Machine Learning Engineer,Start-up,IT,United Kingdom,Remote,Senior,0.0,Bachelor's,0,1,0,1,1,3,2020,Low,3,8,0,0.0,0.0,0,1682,1611,1,168525.0
Business Analyst,Start-up,Finance,United State America,Onsite,Junior,14.0,Unknown,0,0,0,1,0,2,2020,Low,1,4,0,14.0,56.0,0,1714,1595,0,65947.0
Data Analyst,Start-up,Education,Canada,Onsite,Junior,9.0,Ph.D,0,0,1,0,1,2,2020,Low,2,6,0,4.5,54.0,1,1626,1531,0,78887.0
Data Analyst,Large,Education,United State America,Onsite,Senior,3.0,Master's,0,1,0,1,1,6,2020,Low,3,8,0,1.0,24.0,0,1626,1531,0,128406.0
Business Analyst,Large,IT,Singapore,Hybrid,Junior,7.0,Ph.D,0,1,1,0,0,12,2021,Low,2,4,0,3.5,28.0,0,1714,1611,0,64376.0
Data Scientist,Medium,Education,Germany,Hybrid,Mid-level,2.0,Bachelor's,0,0,1,1,1,2,2024,Low,3,10,1,0.6666666666666666,20.0,1,1661,1531,0,115688.0
Data Analyst,Large,IT,Canada,Onsite,Mid-level,3.0,Ph.D,0,0,1,0,0,6,2020,Low,1,3,0,3.0,9.0,0,1626,1611,0,108289.0
Data Scientist,Unknown,E-commerce,Germany,Hybrid,Mid-level,9.0,Unknown,0,0,1,1,1,3,2022,Low,3,10,1,3.0,90.0,1,1661,1567,0,116929.0
Data Engineer,Large,IT,Unknown,Hybrid,Senior,14.0,Master's,1,1,1,1,0,11,2025,Low,4,10,1,3.5,140.0,0,1623,1611,0,118626.0
Data Engineer,Large,E-commerce,United State America,Onsite,Senior,9.0,Bachelor's,0,1,1,0,0,5,2023,Low,2,4,0,4.5,36.0,0,1623,1567,0,118140.0
Machine Learning Engineer,Medium,Healthcare,India,Onsite,Unknown,9.0,Ph.D,1,1,1,1,0,2,2020,Low,4,10,1,2.25,90.0,0,1682,1551,0,140854.0
AI Engineer,Large,Retail,Germany,Hybrid,Senior,5.0,Ph.D,1,0,0,0,0,11,2021,Low,1,2,0,5.0,10.0,0,1679,1494,0,138942.0
AI Engineer,Large,IT,United Kingdom,Hybrid,Mid-level,9.0,Master's,0,1,1,0,0,1,2026,Low,2,4,0,4.5,36.0,0,1679,1611,1,163034.0
Machine Learning Engineer,Large,Unknown,United State America,Unknown,Mid-level,0.0,Master's,0,1,1,0,0,11,2026,Low,2,4,0,0.0,0.0,0,1682,676,0,125077.0
Data Engineer,Large,E-commerce,Singapore,Hybrid,Senior,2.0,Bachelor's,1,0,0,0,0,1,2024,Low,1,2,0,2.0,4.0,0,1623,1567,0,99478.0
AI Engineer,Start-up,Healthcare,India,Remote,Mid-level,4.0,Ph.D,0,0,1,0,1,3,2021,Low,2,6,0,2.0,24.0,1,1679,1551,0,137769.0
Data Analyst,Unknown,Retail,India,Onsite,Junior,7.0,Master's,0,1,0,1,0,12,2023,Low,2,5,0,3.5,35.0,0,1626,1494,0,61004.0
Business Analyst,Start-up,Retail,Singapore,Remote,Senior,13.0,Ph.D,0,0,1,1,1,10,2024,Low,3,10,1,4.333333333333333,130.0,1,1714,1494,0,143075.0
Data Engineer,Start-up,Healthcare,United State America,Remote,Junior,7.0,Ph.D,1,1,1,1,1,1,2024,Low,5,13,1,1.4,91.0,1,1623,1551,0,89971.0
Data Analyst,Unknown,Retail,United Kingdom,Hybrid,Junior,7.0,Ph.D,0,1,1,0,0,6,2025,Low,2,4,0,3.5,28.0,0,1626,1494,0,63615.0
Data Analyst,Start-up,IT,United State America,Hybrid,Junior,13.0,Master's,0,1,1,0,1,2,2022,Low,3,7,0,4.333333333333333,91.0,1,1626,1611,0,75376.0
Data Engineer,Start-up,Education,Germany,Hybrid,Junior,5.0,Ph.D,0,0,1,0,0,1,2025,Low,1,3,0,5.0,15.0,0,1623,1531,0,65988.0
Machine Learning Engineer,Medium,Education,United State America,Unknown,Mid-level,1.0,Master's,0,1,0,0,0,8,2026,Low,1,1,0,1.0,1.0,0,1682,1531,0,117269.0
Machine Learning Engineer,Start-up,IT,Germany,Hybrid,Mid-level,0.0,Master's,1,1,0,0,1,3,2022,Low,3,6,0,0.0,0.0,0,1682,1611,0,113873.0
Data Engineer,Large,Retail,Singapore,Onsite,Junior,1.0,Ph.D,0,1,1,0,0,5,2026,Low,2,4,0,0.5,4.0,0,1623,1494,0,63300.0
Machine Learning Engineer,Large,IT,Germany,Hybrid,Mid-level,6.0,Bachelor's,0,0,1,1,0,8,2025,Low,2,7,1,3.0,42.0,0,1682,1611,0,142264.0
Data Analyst,Start-up,IT,India,Remote,Mid-level,4.0,Bachelor's,0,1,1,0,1,4,2021,Low,3,7,0,1.3333333333333333,28.0,1,1626,1611,0,108380.0
Data Analyst,Large,E-commerce,United State America,Onsite,Junior,13.0,Ph.D,0,1,1,1,0,4,2026,Low,3,8,1,4.333333333333333,104.0,0,1626,1567,0,83387.0
Business Analyst,Large,Healthcare,United Kingdom,Hybrid,Junior,7.0,Bachelor's,0,1,1,0,0,1,2026,Low,2,4,0,3.5,28.0,0,1714,1551,0,67852.0
AI Engineer,Unknown,Finance,Canada,Hybrid,Mid-level,0.0,Unknown,1,1,1,0,0,4,2022,Low,3,6,0,0.0,0.0,0,1679,1595,0,132714.0
Business Analyst,Large,Education,Singapore,Hybrid,Junior,14.0,Unknown,0,0,1,1,0,10,2021,High,2,7,1,7.0,98.0,0,1714,1531,0,113873.0
AI Engineer,Large,Healthcare,United State America,Onsite,Mid-level,5.0,Ph.D,0,1,1,0,0,8,2022,High,2,4,0,2.5,20.0,0,1679,1551,1,162811.0
AI Engineer,Medium,Finance,Unknown,Hybrid,Unknown,14.0,Ph.D,0,0,0,1,1,6,2021,High,2,7,0,7.0,98.0,0,1679,1595,0,136735.0
Data Analyst,Large,E-commerce,Singapore,Remote,Senior,8.0,Ph.D,1,1,1,0,1,8,2021,High,4,9,0,2.0,72.0,1,1626,1567,0,137063.0
Data Engineer,Large,Education,United State America,Onsite,Senior,0.0,Master's,0,1,1,0,1,4,2022,High,3,7,0,0.0,0.0,1,1623,1531,0,61004.0
Business Analyst,Large,IT,United State America,Remote,Junior,0.0,Ph.D,0,1,0,1,0,7,2022,High,2,5,0,0.0,0.0,0,1714,1611,0,84141.0
AI Engineer,Start-up,Finance,Germany,Hybrid,Mid-level,9.0,Master's,1,0,1,1,1,12,2024,High,4,12,1,2.25,108.0,1,1679,1595,0,139100.0
Machine Learning Engineer,Large,Finance,Australia,Onsite,Junior,3.0,Master's,0,1,0,0,0,4,2026,Low,1,1,0,3.0,3.0,0,1682,1595,0,92796.0
Data Analyst,Start-up,Healthcare,United State America,Onsite,Junior,11.0,Master's,1,1,0,1,1,12,2021,Low,4,10,0,2.75,110.0,0,1626,1551,0,87011.0
Data Analyst,Medium,Healthcare,Canada,Unknown,Junior,7.0,Bachelor's,0,1,1,0,0,6,2023,Low,2,4,0,3.5,28.0,0,1626,1551,0,68983.0
Data Engineer,Medium,Education,Germany,Hybrid,Mid-level,7.0,Bachelor's,1,1,0,1,1,8,2023,Low,4,10,0,1.75,70.0,0,1623,1531,0,113873.0
Data Engineer,Medium,Healthcare,India,Remote,Senior,13.0,Unknown,1,1,0,1,1,12,2021,Low,4,10,0,3.25,130.0,0,1623,1551,0,121359.0
Data Engineer,Start-up,Retail,Germany,Hybrid,Mid-level,12.7,Bachelor's,0,1,1,0,1,11,2022,High,3,7,0,4.233333333333333,88.89999999999999,1,1623,1494,0,101458.0
Data Scientist,Large,IT,Singapore,Hybrid,Mid-level,0.0,Master's,0,0,0,1,1,4,2023,High,2,7,0,0.0,0.0,0,1661,1611,0,95889.0
Data Analyst,Unknown,Education,Singapore,Onsite,Junior,14.0,Bachelor's,0,1,1,1,1,1,2025,High,4,11,1,3.5,154.0,1,1626,1531,0,99247.0
AI Engineer,Start-up,Healthcare,United State America,Hybrid,Senior,7.0,Bachelor's,1,1,1,0,1,5,2026,High,4,9,0,1.75,63.0,1,1679,1551,1,212076.75
Business Analyst,Large,Unknown,United State America,Remote,Fresher,1.0,Master's,1,0,1,1,1,5,2025,High,4,12,1,0.25,12.0,1,1714,676,1,212076.75
AI Engineer,Large,Education,Singapore,Onsite,Mid-level,10.0,Bachelor's,0,1,1,0,0,3,2020,High,2,4,0,5.0,40.0,0,1679,1531,0,116608.0
Data Analyst,Large,Finance,Singapore,Onsite,Senior,8.0,Master's,0,1,1,1,0,3,2020,High,3,8,1,2.6666666666666665,64.0,0,1626,1595,0,149397.0
Business Analyst,Large,E-commerce,Singapore,Onsite,Senior,3.0,Bachelor's,0,1,0,0,1,10,2023,High,2,4,0,1.5,12.0,0,1714,1567,0,108600.0
AI Engineer,Start-up,Education,Australia,Remote,Mid-level,7.0,Master's,1,0,1,1,0,6,2022,High,3,9,1,2.333333333333333,63.0,0,1679,1531,0,142316.0
Data Analyst,Start-up,Healthcare,United Kingdom,Hybrid,Mid-level,3.0,Master's,1,1,0,0,0,11,2023,High,2,3,0,1.5,9.0,0,1626,1551,0,91916.0
Data Analyst,Start-up,Finance,Germany,Remote,Senior,0.0,Ph.D,0,1,0,1,1,4,2021,High,3,8,0,0.0,0.0,0,1626,1595,0,124318.0
Business Analyst,Large,E-commerce,Canada,Unknown,Senior,11.0,Master's,1,1,1,1,1,1,2021,High,5,13,1,2.2,143.0,1,1714,1567,0,129201.0
Machine Learning Engineer,Large,Education,Singapore,Hybrid,Mid-level,4.0,Ph.D,1,0,1,1,0,1,2025,High,3,9,1,1.3333333333333333,36.0,0,1682,1531,1,168479.0
AI Engineer,Large,Healthcare,Singapore,Onsite,Mid-level,1.0,Bachelor's,0,0,1,0,1,9,2024,High,2,6,0,0.5,6.0,1,1679,1551,0,144199.0
Data Analyst,Large,IT,Canada,Remote,Junior,1.0,Master's,1,1,0,0,0,9,2024,High,2,3,0,0.5,3.0,0,1626,1611,0,71382.0
Data Scientist,Large,IT,Canada,Hybrid,Junior,6.0,Bachelor's,0,1,1,1,0,1,2026,High,3,8,1,2.0,48.0,0,1661,1611,0,84233.0
Data Scientist,Large,Unknown,United Kingdom,Onsite,Mid-level,14.0,Master's,1,1,0,1,1,9,2026,High,4,10,0,3.5,140.0,0,1661,676,0,103301.0
Machine Learning Engineer,Large,Healthcare,United Kingdom,Onsite,Mid-level,12.0,Master's,0,1,1,1,1,10,2020,High,4,11,1,3.0,132.0,1,1682,1551,1,179700.0
Business Analyst,Large,E-commerce,Australia,Remote,Senior,0.0,Master's,0,1,1,0,1,1,2020,High,3,7,0,0.0,0.0,1,1714,1567,0,113873.0
