JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Salary (USD),Posting Month,posting_Year,Hiring Urgency,Job Openings,Total_Skills,advanced_skill_score,ai_specialist,data_professional,exp_per_skill,experience_intensity,high_salary_job,salary_per_skill,salary_growth_potential,skill_demand_score,industry_hiring_density,country_demand_score,is_remote,is_hybrid,hiring_quarter,remote_premium_salary,peak_hiring_season,ml_cloud_combination,python_sql_combination,salary_percentile,salary_zscore,industry_salary,country_salary,competition_ratio,experience_squared,industry_salary_rank,skill_intersection_power,hiring_momentum,market_expansion_score,job_title_popularity,industry_frequency,salary_gap,premium_candidate,ai_seniority_score,cloud_ai_engineer_score
AI Engineer,Large,IT,Germany,Unknown,Mid-level,0.0,Unknown,0,0,0,1,1,164036.0,12,2022,High,3,2,7,0,0,0.0,0.0,True,82018.0,0.0,4.664,7466,4.497611464968153,0,0,Q4,1.386582388221026,0,0,0,0.9053366583541147,1.3444286927570122,117607.79422718807,115893.9773089172,1.0,0.0,0.8969584109248914,1.0,4.735294117647059,6596,1679,1611,24822.267569982127,1,0.0,2
Data Scientist,Large,IT,Singapore,Remote,Junior,11.0,Master's,1,1,1,0,0,72011.0,5,2026,High,9,3,6,0,1,3.6666666666666665,66.0,False,24003.666666666668,66.0,4.462962962962963,7466,4.4948224852071,1,0,Q2,0.6206179676476405,0,0,1,0.10164588528678305,-1.263498701159137,117607.79422718807,116940.13387573964,2.25,121.0,0.10862818125387957,177147.0,4.478201634877384,6540,1661,1611,-33086.339403973514,0,0.0,1
Data Engineer,Start-up,E-commerce,United State America,Onsite,Junior,7.0,Master's,0,1,1,0,1,75598.0,1,2024,High,6,3,7,0,0,2.3333333333333335,49.0,False,25199.333333333332,49.0,4.439807383627608,7032,4.539167254763585,0,0,Q1,0.6464227649709048,1,1,0,0.1230922693266833,-1.1618455029849752,115678.97271857051,116964.06474947071,1.5,49.0,0.11869814932992981,2187.0,4.498521584861029,6725,1623,1567,-28849.724276032037,0,0.0,2
Machine Learning Engineer,Start-up,Retail,Canada,Remote,Senior,7.0,Ph.D,0,1,1,1,1,159309.0,1,2020,High,9,4,11,1,0,1.75,77.0,True,39827.25,77.0,4.6755555555555555,6709,4.452471482889734,1,0,Q1,1.3729850690585879,1,1,0,0.8874812967581047,1.2104686515612324,117037.78714859438,118149.7422053232,1.8,49.0,0.8902275769745649,16384.0,4.498521584861029,6289,1682,1494,19728.021551724145,0,7.0,3
Data Engineer,Large,E-commerce,Australia,Hybrid,Junior,6.0,Bachelor's,1,1,1,0,1,92244.0,6,2026,Low,1,4,9,0,1,1.5,54.0,False,23061.0,54.0,4.685344827586207,7032,4.557251908396947,0,1,Q2,0.7922538210305046,0,1,1,0.2574563591022444,-0.6901089161973826,115678.97271857051,117294.55629770992,0.2,36.0,0.25845564773452456,4096.0,4.5,6540,1623,1567,-12203.724276032037,0,0.0,2
Data Scientist,Medium,Retail,United Kingdom,Hybrid,Junior,1.0,Bachelor's,1,1,1,1,0,212076.75,10,2026,Low,7,4,10,1,1,0.25,10.0,True,53019.1875,10.0,4.7407407407407405,6709,4.488077496274218,0,1,Q4,1.8214584746892055,1,0,1,0.9811970074812968,2.7058716479243823,117037.78714859438,115792.73994038749,1.4,1.0,0.9856091030789826,4.0,4.494055482166447,6540,1661,1494,106979.41059602649,1,1.0,2
AI Engineer,Large,Finance,United State America,Hybrid,Senior,4.0,Bachelor's,0,1,1,0,1,181500.0,10,2021,Low,3,3,7,0,0,1.3333333333333333,28.0,True,60500.0,28.0,4.439807383627608,7170,4.539167254763585,0,1,Q4,1.558844678429346,1,1,0,0.9487281795511222,1.839346856379415,116283.64576802508,116964.06474947071,0.75,16.0,0.9410658307210031,81.0,4.494055482166447,6535,1679,1595,42286.26756998213,1,0.0,2
Machine Learning Engineer,Medium,Healthcare,India,Hybrid,Mid-level,0.0,Bachelor's,0,1,0,0,0,132444.0,2,2026,Low,3,1,1,0,0,0.0,0.0,False,132444.0,0.0,4.513274336283186,6860,4.45144157814871,0,1,Q1,1.1375185927817977,1,0,0,0.7234912718204489,0.4491323903544152,115724.92537072857,115117.87329286798,1.5,0.0,0.7330754352030948,1.0,4.623015873015873,6540,1682,1551,-7136.978448275855,0,0.0,0
Data Scientist,Large,Retail,Germany,Remote,Junior,1.0,Bachelor's,0,0,1,0,1,80161.0,2,2026,High,9,2,6,0,0,0.5,6.0,False,40080.5,6.0,4.420454545454546,6709,4.497611464968153,1,0,Q1,0.6908577426310218,1,1,0,0.16209476309226933,-1.032533112890551,117037.78714859438,115893.9773089172,3.0,1.0,0.1606425702811245,2.0,4.623015873015873,6540,1661,1494,-24936.339403973514,0,0.0,2
Data Scientist,Large,Healthcare,Germany,Remote,Mid-level,7.0,Master's,0,1,1,0,1,124584.0,11,2022,High,1,3,7,0,0,2.3333333333333335,49.0,False,41528.0,49.0,4.439807383627608,6860,4.497611464968153,1,0,Q4,1.073711917365592,0,1,0,0.643790523690773,0.2263852095211533,115724.92537072857,115893.9773089172,0.25,49.0,0.6486137975499677,2187.0,4.502029769959405,6596,1661,1551,19486.660596026486,0,0.0,2
Data Engineer,Large,E-commerce,Australia,Onsite,Junior,9.0,Ph.D,0,1,1,1,1,89456.0,1,2021,High,6,4,11,1,0,2.25,99.0,False,22364.0,99.0,4.6755555555555555,7032,4.557251908396947,0,0,Q1,0.7649196389221574,1,1,0,0.23331670822942643,-0.7691189849204276,115678.97271857051,117294.55629770992,1.2,81.0,0.23292916400765795,262144.0,4.498521584861029,6535,1623,1567,-14991.724276032037,0,9.0,3
Data Engineer,Large,E-commerce,India,Hybrid,Mid-level,10.0,Bachelor's,0,1,0,1,0,113336.0,12,2024,Medium,2,2,5,0,0,5.0,50.0,False,56668.0,50.0,4.446215139442231,7032,4.45144157814871,0,1,Q4,0.9734061734130488,0,0,0,0.4594513715710723,-0.09237564162547911,115678.97271857051,115117.87329286798,0.6666666666666666,100.0,0.48181238034460755,1024.0,4.735294117647059,6725,1623,1567,8888.275723967963,0,0.0,1
Data Scientist,Medium,Unknown,United State America,Onsite,Senior,7.0,Bachelor's,0,1,0,0,1,110975.0,10,2026,Medium,3,2,4,0,0,3.5,28.0,False,55487.5,28.0,4.510964912280702,3142,4.539167254763585,0,0,Q4,0.9489241295093277,1,0,0,0.4314214463840399,-0.15928481388340932,118605.81360946746,116964.06474947071,1.0,49.0,0.3994082840236686,128.0,4.494055482166447,6540,1661,676,5877.660596026486,0,0.0,1
Data Scientist,Large,Unknown,Singapore,Onsite,Junior,0.0,Master's,1,0,0,1,0,87357.0,10,2021,Medium,7,2,6,0,0,0.0,0.0,False,43678.5,0.0,4.8,3142,4.4948224852071,0,0,Q4,0.746971526754191,1,0,0,0.21192019950124688,-0.8286032511505824,118605.81360946746,116940.13387573964,2.3333333333333335,0.0,0.19600591715976332,1.0,4.494055482166447,6535,1661,676,-17740.339403973514,0,0.0,1
Data Scientist,Large,E-commerce,Singapore,Onsite,Mid-level,7.0,Master's,1,0,0,1,1,119057.0,2,2024,Medium,7,3,9,0,0,2.3333333333333335,63.0,False,39685.666666666664,63.0,4.608465608465608,7032,4.4948224852071,0,0,Q1,1.0180316295291014,1,0,0,0.5926184538653366,0.06975369953827303,115678.97271857051,116940.13387573964,1.75,49.0,0.6119974473516273,2187.0,4.623015873015873,6725,1661,1567,13959.660596026486,0,0.0,2
Data Scientist,Start-up,Healthcare,Australia,Remote,Senior,12.0,Ph.D,0,1,0,0,0,113873.0,11,2025,Medium,2,1,1,0,0,12.0,12.0,False,113873.0,12.0,4.513274336283186,6860,4.557251908396947,1,0,Q4,0.9814004781205617,0,0,0,0.5000498753117207,-0.07715741820213792,115724.92537072857,117294.55629770992,1.0,144.0,0.5151515151515151,1.0,4.502029769959405,6397,1661,1551,8775.660596026486,0,0.0,0
Data Scientist,Large,Retail,United Kingdom,Hybrid,Junior,13.0,Master's,0,0,1,0,0,87294.0,6,2025,High,9,1,3,0,0,13.0,39.0,False,87294.0,39.0,4.301075268817204,6709,4.488077496274218,0,1,Q2,0.7497398752551588,0,0,0,0.21137157107231921,-0.8303886293175666,117037.78714859438,115792.73994038749,4.5,169.0,0.20281124497991967,1.0,4.5,6397,1661,1494,-17803.339403973514,0,0.0,1
Data Scientist,Start-up,IT,United Kingdom,Onsite,Junior,2.0,Ph.D,0,1,1,0,1,70512.0,5,2024,High,6,3,7,0,0,0.6666666666666666,14.0,False,23504.0,14.0,4.439807383627608,7466,4.488077496274218,0,0,Q2,0.6029334374405201,0,1,0,0.09187032418952619,-1.3059793657989665,117607.79422718807,115792.73994038749,1.5,4.0,0.09869646182495345,9.0,4.478201634877384,6725,1661,1611,-34585.339403973514,0,0.0,2
Machine Learning Engineer,Large,IT,India,Hybrid,Junior,9.0,Unknown,0,1,0,0,1,118439.0,9,2023,High,5,2,4,0,0,4.5,36.0,False,59219.5,36.0,4.510964912280702,7466,4.45144157814871,0,1,Q3,1.0172341866032688,1,0,0,0.5865336658354114,0.05223998990023792,117607.79422718807,115117.87329286798,1.6666666666666667,81.0,0.585350713842334,512.0,4.564450474898236,6137,1682,1611,-21141.978448275855,0,0.0,1
Machine Learning Engineer,Large,Healthcare,Australia,Hybrid,Senior,7.0,Master's,0,1,1,0,0,158079.0,10,2024,High,2,2,4,0,0,3.5,28.0,True,79039.5,28.0,4.695652173913044,6860,4.557251908396947,0,1,Q4,1.3576892998426038,1,0,0,0.8813965087281795,1.1756112683010653,115724.92537072857,117294.55629770992,0.6666666666666666,49.0,0.8820116054158608,128.0,4.494055482166447,6725,1682,1551,18498.021551724145,0,0.0,1
Data Engineer,Start-up,Unknown,India,Onsite,Mid-level,7.0,Master's,0,1,1,1,1,117539.0,10,2020,High,3,4,11,1,0,1.75,77.0,False,29384.75,77.0,4.6755555555555555,3142,4.45144157814871,0,0,Q4,1.005051527446694,1,1,0,0.5776558603491272,0.026734587514749907,118605.81360946746,115117.87329286798,0.6,49.0,0.5606508875739645,16384.0,4.494055482166447,6289,1623,676,13091.275723967963,0,7.0,3
Business Analyst,Large,IT,India,Onsite,Junior,14.0,Master's,0,0,1,1,1,90935.0,5,2021,High,3,3,10,1,0,4.666666666666667,140.0,False,30311.666666666668,140.0,4.877611940298507,7466,4.45144157814871,0,0,Q2,0.7775662601210247,0,1,0,0.2453865336658354,-0.7272051070002756,117607.79422718807,115117.87329286798,0.75,196.0,0.24084419615145872,4782969.0,4.478201634877384,6535,1714,1611,-15794.593348891489,0,14.0,3
Business Analyst,Start-up,IT,India,Onsite,Junior,6.0,Ph.D,0,0,0,0,0,61004.0,4,2021,High,1,0,0,0,0,inf,0.0,False,inf,0.0,4.326771653543307,7466,4.45144157814871,0,0,Q2,0.5216325081918183,0,0,0,0.023341645885286783,-1.5754297723336552,117607.79422718807,115117.87329286798,1.0,36.0,0.024208566108007448,0.0,4.353086419753087,6535,1714,1611,-45725.59334889149,0,0.0,0
Business Analyst,Start-up,IT,Canada,Hybrid,Mid-level,10.0,Ph.D,0,1,1,0,1,97987.0,1,2025,Medium,5,3,7,0,0,3.3333333333333335,70.0,False,32662.333333333332,70.0,4.439807383627608,7466,4.452471482889734,0,1,Q1,0.84157858680582,1,1,0,0.3086783042394015,-0.5273561096419852,117607.79422718807,118149.7422053232,1.25,100.0,0.30136561142147733,59049.0,4.498521584861029,6397,1714,1611,-8742.593348891489,0,0.0,2
Data Analyst,Large,Education,United Kingdom,Remote,Junior,5.0,Master's,1,0,0,0,1,84465.0,1,2025,Medium,4,2,5,0,0,2.5,25.0,False,42232.5,25.0,4.409836065573771,6840,4.488077496274218,1,0,Q1,0.7279512385240859,1,0,0,0.1852369077306733,-0.9105606108159506,116356.81743958197,115792.73994038749,1.3333333333333333,25.0,0.17766165904637493,32.0,4.498521584861029,6397,1626,1531,-19310.099015990156,0,0.0,1
Data Scientist,Large,Education,Unknown,Onsite,Mid-level,10.0,Master's,1,1,1,0,1,99220.0,11,2025,Medium,3,4,9,0,1,2.5,90.0,False,24805.0,90.0,4.685344827586207,6840,4.6797202797202795,0,0,Q4,0.8484095708935842,0,1,1,0.31910224438902746,-0.4924137083738666,116356.81743958197,116538.71678321678,0.6,100.0,0.3037230568256042,1048576.0,4.502029769959405,6397,1661,1531,-5877.339403973514,0,0.0,2
AI Engineer,Large,IT,Germany,Onsite,Junior,2.0,Master's,1,0,0,0,0,90659.0,5,2023,Medium,0,1,2,0,0,2.0,4.0,False,90659.0,4.0,4.204878048780488,7466,4.497611464968153,0,0,Q2,0.775206241560587,0,0,0,0.2427930174563591,-0.7350267637318253,117607.79422718807,115893.9773089172,0.0,4.0,0.2377405338299193,1.0,4.478201634877384,6137,1679,1611,-48554.73243001787,0,0.0,0
Data Scientist,Large,Education,Australia,Onsite,Junior,6.0,Bachelor's,0,1,1,0,0,88058.0,8,2022,Low,3,2,4,0,0,3.0,24.0,False,44029.0,24.0,4.695652173913044,6840,4.557251908396947,0,0,Q3,0.7529656318660273,0,0,0,0.2194513715710723,-0.8087373766258857,116356.81743958197,117294.55629770992,1.0,36.0,0.20901371652514697,64.0,4.438775510204081,6596,1661,1531,-17039.339403973514,0,0.0,1
Data Analyst,Large,Retail,Unknown,Hybrid,Senior,5.0,Bachelor's,0,0,0,1,0,114695.0,8,2022,Low,8,1,4,0,0,5.0,20.0,False,114695.0,20.0,4.383084577114428,6709,4.6797202797202795,0,1,Q3,0.9850781839804619,0,0,0,0.5454364089775561,-0.05386248402339221,117037.78714859438,116538.71678321678,4.0,25.0,0.5287817938420348,1.0,4.438775510204081,6596,1626,1494,10919.900984009844,0,0.0,1
Data Engineer,Start-up,Finance,Singapore,Hybrid,Mid-level,14.0,Bachelor's,0,1,0,1,1,97024.0,8,2022,Low,9,3,8,0,0,4.666666666666667,112.0,False,32341.333333333332,112.0,4.414492753623189,7170,4.4948224852071,0,1,Q3,0.8333076919004345,0,0,0,0.30104738154613464,-0.5546468901944573,116283.64576802508,116940.13387573964,2.25,196.0,0.3103448275862069,4782969.0,4.438775510204081,6596,1623,1595,-7423.724276032037,0,0.0,2
Data Analyst,Medium,Finance,Germany,Remote,Unknown,9.0,Ph.D,1,1,1,0,1,97028.0,1,2020,Low,6,4,9,0,1,2.25,81.0,False,24257.0,81.0,4.685344827586207,7170,4.497611464968153,1,0,Q1,0.8362239125260761,1,1,1,0.30114713216957606,-0.5545335328505219,116283.64576802508,115893.9773089172,1.2,81.0,0.3109717868338558,262144.0,4.498521584861029,6289,1626,1595,-6747.099015990156,0,0.0,2
Data Scientist,Unknown,Retail,Australia,Hybrid,Junior,14.0,Bachelor's,0,1,1,1,1,91837.0,3,2025,Low,3,4,11,1,0,3.5,154.0,False,22959.25,154.0,4.6755555555555555,6709,4.557251908396947,0,1,Q1,0.7887582299334206,1,1,0,0.25251870324189524,-0.7016430259428199,117037.78714859438,117294.55629770992,0.6,196.0,0.2433065595716198,268435456.0,4.622950819672131,6397,1661,1494,-13260.339403973514,0,14.0,3
Data Analyst,Large,Healthcare,India,Hybrid,Senior,6.0,Ph.D,0,1,0,0,0,100290.0,6,2020,Low,3,1,1,0,0,6.0,6.0,False,100290.0,6.0,4.513274336283186,6860,4.45144157814871,0,1,Q2,0.8613583074362485,0,0,0,0.3289775561097257,-0.46209061887111974,115724.92537072857,115117.87329286798,1.5,36.0,0.35718891038039974,1.0,4.5,6289,1626,1551,-3485.0990159901557,0,0.0,0
Data Engineer,Start-up,E-commerce,India,Onsite,Mid-level,7.0,Bachelor's,1,1,1,0,1,104916.0,1,2020,Low,8,4,9,0,1,1.75,63.0,False,26229.0,63.0,4.685344827586207,7032,4.45144157814871,0,0,Q1,0.8971148814742116,1,1,1,0.3798503740648379,-0.3309928506097114,115678.97271857051,115117.87329286798,1.6,49.0,0.39757498404594765,16384.0,4.498521584861029,6289,1623,1567,468.27572396796313,0,0.0,2
Business Analyst,Start-up,IT,Australia,Onsite,Senior,7.0,Bachelor's,0,0,0,0,1,97336.0,1,2025,Low,0,1,3,0,0,7.0,21.0,False,97336.0,21.0,4.300261096605744,7466,4.557251908396947,0,0,Q1,0.8322998789810311,1,0,0,0.30324189526184536,-0.5458050173674882,117607.79422718807,117294.55629770992,0.0,49.0,0.2942271880819367,1.0,4.498521584861029,6397,1714,1611,-9393.593348891489,0,0.0,1
Data Scientist,Medium,IT,Australia,Remote,Senior,7.0,Ph.D,0,0,1,1,1,134891.0,7,2026,Low,2,3,10,1,0,2.3333333333333335,70.0,False,44963.666666666664,70.0,4.877611940298507,7466,4.557251908396947,1,0,Q3,1.1625415321819983,0,1,0,0.7422443890274314,0.5184787455069587,117607.79422718807,117294.55629770992,0.5,49.0,0.7343265052762259,2187.0,4.3356258596973865,6540,1661,1611,29793.660596026486,0,7.0,3
Data Engineer,Unknown,Healthcare,India,Remote,Junior,10.0,Master's,0,1,0,1,1,78475.0,9,2022,Low,6,3,8,0,0,3.3333333333333335,80.0,False,26158.333333333332,80.0,4.414492753623189,6860,4.45144157814871,1,0,Q3,0.6763271585056254,1,0,0,0.14703241895261845,-1.0803132333593652,115724.92537072857,115117.87329286798,1.5,100.0,0.16634429400386846,59049.0,4.564450474898236,6596,1623,1551,-25972.724276032037,0,0.0,2
Business Analyst,Large,Finance,United State America,Remote,Senior,5.0,Bachelor's,0,1,1,1,1,113873.0,4,2020,High,4,4,11,1,0,1.25,55.0,False,28468.25,55.0,4.6755555555555555,7170,4.539167254763585,1,0,Q2,0.9814004781205617,0,1,0,0.5000498753117207,-0.07715741820213792,116283.64576802508,116964.06474947071,0.8,25.0,0.515987460815047,1024.0,4.353086419753087,6289,1714,1595,7143.406651108511,0,5.0,3
Machine Learning Engineer,Large,Finance,Australia,Onsite,Senior,2.9,Unknown,1,1,1,1,1,177554.0,4,2025,High,1,5,13,1,1,0.58,37.699999999999996,True,35510.8,37.699999999999996,4.527536231884058,7170,4.557251908396947,0,0,Q2,1.5182273024636106,0,1,1,0.9430423940149626,1.7275198365870421,116283.64576802508,117294.55629770992,0.16666666666666666,8.41,0.936050156739812,106.41749031509806,4.353086419753087,6397,1682,1595,37973.021551724145,1,2.9,3
Data Engineer,Medium,Finance,Canada,Hybrid,Junior,3.0,Ph.D,0,0,1,0,1,74209.0,12,2025,High,8,2,6,0,0,1.5,18.0,False,37104.5,18.0,4.420454545454546,7170,4.452471482889734,0,1,Q4,0.6373570509177043,0,1,0,0.1140149625935162,-1.2012088406665784,116283.64576802508,118149.7422053232,2.6666666666666665,9.0,0.12100313479623824,8.0,4.735294117647059,6397,1623,1595,-30238.724276032037,0,0.0,2
Data Analyst,Large,Retail,Australia,Hybrid,Mid-level,12.0,Ph.D,0,1,0,0,1,91949.0,5,2020,High,8,2,4,0,0,6.0,48.0,False,45974.5,48.0,4.510964912280702,6709,4.557251908396947,0,1,Q2,0.7897201616358123,0,0,0,0.25356608478802994,-0.6984690203126258,117037.78714859438,117294.55629770992,2.6666666666666665,144.0,0.24497991967871485,4096.0,4.478201634877384,6289,1626,1494,-11826.099015990156,0,0.0,1
Data Analyst,Large,Healthcare,India,Onsite,Junior,7.0,Master's,0,1,0,0,0,113873.0,6,2022,High,2,1,1,0,0,7.0,7.0,False,113873.0,7.0,4.513274336283186,6860,4.45144157814871,0,0,Q2,0.9737043243939236,0,0,0,0.5000498753117207,-0.07715741820213792,115724.92537072857,115117.87329286798,1.0,49.0,0.5151515151515151,1.0,4.5,6596,1626,1551,10097.900984009844,0,0.0,0
Data Scientist,Large,Retail,India,Onsite,Junior,6.3,Ph.D,1,1,1,0,1,72485.0,9,2026,Low,5,4,9,0,1,1.575,56.699999999999996,False,18121.25,56.699999999999996,4.685344827586207,6709,4.45144157814871,0,0,Q3,0.6198041498308955,1,1,1,0.10473815461346633,-1.25006585590278,117037.78714859438,115117.87329286798,1.0,39.69,0.0963855421686747,6208.375056426589,4.564450474898236,6540,1661,1494,-32612.339403973514,0,0.0,2
Business Analyst,Large,Retail,United Kingdom,Remote,Mid-level,12.0,Master's,1,0,1,0,1,103008.0,8,2020,Low,7,3,8,0,0,4.0,96.0,False,34336.0,96.0,4.464912280701754,6709,4.488077496274218,1,0,Q3,0.887761808771551,0,1,0,0.35800498753117205,-0.38506430366694594,117037.78714859438,115792.73994038749,1.75,144.0,0.3467202141900937,531441.0,4.438775510204081,6289,1714,1494,-3721.593348891489,0,0.0,2
Data Analyst,Large,Retail,United Kingdom,Hybrid,Senior,0.0,Bachelor's,1,0,0,0,1,212076.75,2,2021,Low,3,2,5,0,0,0.0,0.0,True,106038.375,0.0,4.409836065573771,6709,4.488077496274218,0,1,Q1,1.8214584746892055,1,0,0,0.9811970074812968,2.7058716479243823,117037.78714859438,115792.73994038749,1.0,0.0,0.9856091030789826,1.0,4.623015873015873,6535,1626,1494,108301.65098400984,1,0.0,1
Business Analyst,Large,Healthcare,United State America,Onsite,Junior,7.0,Master's,1,0,1,0,1,83418.0,10,2021,High,9,3,8,0,0,2.3333333333333335,56.0,False,27806.0,56.0,4.464912280701754,6860,4.539167254763585,0,0,Q4,0.7132899575166398,1,1,0,0.17845386533665836,-0.9402318955910683,115724.92537072857,116964.06474947071,2.25,49.0,0.19729206963249515,2187.0,4.494055482166447,6535,1714,1551,-23311.59334889149,0,0.0,2
Data Analyst,Start-up,Retail,Germany,Hybrid,Senior,4.0,Master's,1,0,1,0,0,111931.0,10,2021,High,9,2,5,0,0,2.0,20.0,False,55965.5,20.0,3.948,6709,4.497611464968153,0,1,Q4,0.9613390837535819,1,0,0,0.4421945137157107,-0.13219240868282428,117037.78714859438,115893.9773089172,3.0,16.0,0.428380187416332,16.0,4.494055482166447,6535,1626,1494,8155.900984009844,0,0.0,1
Data Analyst,Large,Healthcare,Germany,Remote,Mid-level,0.0,Bachelor's,0,1,1,0,1,98595.0,1,2021,High,2,3,7,0,0,0.0,0.0,False,32865.0,0.0,4.439807383627608,6860,4.497611464968153,1,0,Q1,0.8497289097529421,1,1,0,0.3130174563591022,-0.5101257933637888,115724.92537072857,115893.9773089172,0.5,0.0,0.33913604126370084,1.0,4.498521584861029,6535,1626,1551,-5180.099015990156,0,0.0,2
Data Analyst,Large,E-commerce,Germany,Remote,Mid-level,9.0,Master's,1,1,0,0,1,101846.0,9,2020,High,9,3,6,0,1,3.0,54.0,False,33948.666666666664,54.0,4.55786350148368,7032,4.497611464968153,1,0,Q3,0.8777472543506075,1,0,1,0.3464339152119701,-0.4179946120802094,115678.97271857051,115893.9773089172,2.25,81.0,0.3573707721761327,19683.0,4.564450474898236,6289,1626,1567,-1929.0990159901557,0,0.0,1
Data Engineer,Large,E-commerce,Germany,Hybrid,Junior,10.0,Ph.D,0,1,0,1,1,90421.0,8,2022,High,7,3,8,0,0,3.3333333333333335,80.0,False,30140.333333333332,80.0,4.414492753623189,7032,4.497611464968153,0,1,Q3,0.7765966648388974,0,0,0,0.24149625935162095,-0.7417715256959877,115678.97271857051,115893.9773089172,1.75,100.0,0.2431397574984046,59049.0,4.438775510204081,6596,1623,1567,-14026.724276032037,0,0.0,2
Data Analyst,Large,Finance,United Kingdom,Remote,Junior,13.0,Ph.D,0,0,0,0,1,61004.0,11,2022,High,0,1,3,0,0,13.0,39.0,False,61004.0,39.0,4.300261096605744,7170,4.488077496274218,1,0,Q4,0.5257554887222322,0,0,0,0.023341645885286783,-1.5754297723336552,116283.64576802508,115792.73994038749,0.0,169.0,0.02413793103448276,1.0,4.502029769959405,6596,1626,1595,-42771.099015990156,0,0.0,1
Machine Learning Engineer,Medium,E-commerce,Germany,Hybrid,Junior,7.0,Ph.D,0,0,0,1,0,61004.0,6,2026,High,0,1,4,0,0,7.0,28.0,False,61004.0,28.0,4.383084577114428,7032,4.497611464968153,0,1,Q2,0.5239435854705444,0,0,0,0.023341645885286783,-1.5754297723336552,115678.97271857051,115893.9773089172,0.0,49.0,0.024569240587109124,1.0,4.5,6540,1682,1567,-78576.97844827586,0,0.0,1
Business Analyst,Start-up,IT,Australia,Onsite,Mid-level,10.0,Master's,1,1,0,0,1,83659.0,8,2020,High,3,3,6,0,1,3.3333333333333335,60.0,False,27886.333333333332,60.0,4.55786350148368,7466,4.557251908396947,0,0,Q3,0.71535069836108,0,0,1,0.1796508728179551,-0.9334021156189544,117607.79422718807,117294.55629770992,0.75,100.0,0.17815021725636251,59049.0,4.438775510204081,6289,1714,1611,-23070.59334889149,0,0.0,1
AI Engineer,Medium,Healthcare,Singapore,Onsite,Junior,6.0,Master's,0,1,0,0,0,86234.0,10,2022,High,2,1,1,0,0,6.0,6.0,False,86234.0,6.0,4.513274336283186,6860,4.4948224852071,0,0,Q4,0.737368987466613,1,0,0,0.20069825436408978,-0.8604283254604748,115724.92537072857,116940.13387573964,1.0,36.0,0.21727917472598324,1.0,4.494055482166447,6596,1679,1551,-52979.73243001787,0,0.0,0
Machine Learning Engineer,Large,E-commerce,United Kingdom,Onsite,Mid-level,9.0,Bachelor's,0,0,1,0,0,133105.0,4,2022,High,2,1,3,0,0,9.0,27.0,False,133105.0,27.0,4.301075268817204,7032,4.488077496274218,0,0,Q2,1.1381531539386265,0,0,0,0.7285785536159601,0.467864691439757,115678.97271857051,115792.73994038749,1.0,81.0,0.7332482450542438,1.0,4.353086419753087,6596,1682,1567,-6475.978448275855,0,0.0,1
