JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Salary (USD),Posting Month,posting_Year,Hiring Urgency,Job Openings
AI Engineer,Medium,E-commerce,Germany,Hybrid,Mid-level,13.0,Bachelor's,0,0,1,0,1,142282.0,9,2023,Medium,0
AI Engineer,Large,IT,Canada,Remote,Mid-level,11.0,Bachelor's,1,1,1,1,1,159253.0,9,2025,High,0
Machine Learning Engineer,Unknown,Education,Unknown,Hybrid,Junior,14.0,Ph.D,0,1,0,1,1,111085.0,10,2021,High,0
Machine Learning Engineer,Start-up,Unknown,Singapore,Remote,Mid-level,7.0,Unknown,1,1,0,1,0,132476.0,9,2022,High,0
Data Analyst,Large,E-commerce,Australia,Remote,Senior,6.0,Master's,0,0,0,1,1,110028.0,2,2023,Low,0
Data Engineer,Large,E-commerce,Unknown,Hybrid,Mid-level,10.0,Ph.D,1,0,1,0,0,85811.0,1,2023,Medium,0
Business Analyst,Large,Education,Unknown,Hybrid,Junior,7.0,Unknown,1,1,1,0,0,202887.5,1,2021,Medium,0
AI Engineer,Large,E-commerce,Canada,Hybrid,Senior,4.0,Master's,0,1,1,0,0,193596.0,1,2024,Medium,0
AI Engineer,Large,Education,Singapore,Onsite,Mid-level,13.0,Bachelor's,0,1,0,0,1,114964.0,9,2020,Medium,0
Business Analyst,Medium,Healthcare,Canada,Onsite,Mid-level,7.0,Master's,0,0,1,0,1,95998.0,1,2025,Medium,0
Data Engineer,Medium,Finance,Unknown,Hybrid,Senior,14.0,Ph.D,0,1,1,1,1,137296.0,1,2023,Medium,0
Data Engineer,Start-up,Education,India,Hybrid,Mid-level,3.0,Bachelor's,0,1,0,1,1,88124.0,12,2023,Medium,0
Business Analyst,Unknown,E-commerce,United Kingdom,Remote,Junior,7.0,Ph.D,1,1,1,0,1,113873.0,10,2021,Medium,0
AI Engineer,Medium,Education,Germany,Remote,Mid-level,7.0,Ph.D,1,1,0,1,0,130199.99999999999,1,2021,Medium,0
Data Scientist,Large,Healthcare,Germany,Hybrid,Mid-level,5.0,Master's,1,1,1,0,0,111873.0,12,2021,Medium,0
Data Scientist,Medium,E-commerce,Australia,Remote,Senior,0.0,Bachelor's,1,1,0,1,0,116442.0,1,2020,Low,0
Business Analyst,Unknown,Healthcare,United State America,Onsite,Senior,7.0,Bachelor's,1,1,0,0,1,106929.0,2,2022,Low,0
Data Analyst,Large,Healthcare,Canada,Onsite,Senior,3.0,Master's,1,0,0,0,1,126683.0,7,2026,Low,0
Data Analyst,Start-up,IT,Singapore,Remote,Mid-level,2.6,Ph.D,0,0,1,1,1,116700.0,1,2021,Low,0
Machine Learning Engineer,Medium,IT,Singapore,Remote,Senior,7.3,Master's,1,0,0,0,1,150008.0,1,2021,Low,0
Data Analyst,Medium,Healthcare,Germany,Hybrid,Mid-level,7.0,Bachelor's,0,1,0,0,1,102965.0,1,2021,Medium,0
Data Scientist,Start-up,E-commerce,United State America,Onsite,Unknown,12.5,Ph.D,0,0,1,0,0,106037.0,3,2025,High,0
Business Analyst,Large,Healthcare,United Kingdom,Onsite,Mid-level,7.0,Bachelor's,0,0,0,0,0,93985.0,8,2021,High,0
Data Scientist,Start-up,Retail,Germany,Onsite,Senior,12.0,Ph.D,0,0,1,0,0,110374.0,7,2021,High,0
Business Analyst,Large,Finance,Australia,Unknown,Senior,11.0,Bachelor's,0,1,1,1,0,126273.0,12,2021,High,0
Data Scientist,Start-up,Retail,Singapore,Hybrid,Unknown,12.0,Unknown,1,1,1,1,0,109107.0,1,2021,High,0
AI Engineer,Start-up,Finance,Australia,Unknown,Junior,6.0,Master's,1,0,0,1,0,107288.0,3,2026,High,0
Data Scientist,Large,Retail,India,Remote,Mid-level,5.0,Ph.D,0,1,0,1,0,105948.0,1,2026,High,0
Business Analyst,Large,Retail,Germany,Hybrid,Senior,5.0,Bachelor's,0,0,1,0,0,127141.0,4,2024,High,0
Machine Learning Engineer,Large,Healthcare,United State America,Remote,Senior,2.0,Master's,1,1,1,1,1,180092.0,2,2023,High,0
Data Engineer,Large,IT,Germany,Remote,Senior,12.0,Bachelor's,1,0,1,1,0,202887.5,9,2023,High,0
Data Engineer,Large,Healthcare,Singapore,Hybrid,Senior,0.0,Master's,1,1,1,0,1,158316.0,6,2021,High,0
Business Analyst,Medium,Unknown,United State America,Onsite,Senior,6.0,Ph.D,1,1,0,0,0,102018.0,1,2023,Low,0
Data Analyst,Start-up,Retail,United Kingdom,Unknown,Senior,3.0,Master's,0,0,1,1,0,119856.0,8,2020,Low,0
Machine Learning Engineer,Start-up,Retail,Singapore,Hybrid,Junior,9.0,Master's,0,1,0,0,0,90992.0,1,2026,Low,0
Data Scientist,Medium,Healthcare,United State America,Hybrid,Mid-level,7.0,Ph.D,1,1,1,0,1,81244.0,1,2024,Low,0
Data Engineer,Large,Education,Singapore,Hybrid,Mid-level,0.0,Ph.D,0,0,0,1,1,99104.0,12,2022,Low,0
AI Engineer,Unknown,IT,United State America,Onsite,Junior,0.0,Master's,0,0,0,1,1,107820.0,11,2023,Low,0
Data Scientist,Large,Retail,Germany,Onsite,Senior,13.0,Master's,0,0,0,1,1,61640.0,4,2021,Low,0
Machine Learning Engineer,Start-up,IT,United Kingdom,Remote,Senior,0.0,Bachelor's,0,1,0,1,1,168525.0,3,2020,Low,0
Business Analyst,Start-up,Finance,United State America,Onsite,Junior,14.0,Unknown,0,0,0,1,0,65947.0,2,2020,Low,0
Data Analyst,Start-up,Education,Canada,Onsite,Junior,9.0,Ph.D,0,0,1,0,1,78887.0,2,2020,Low,0
Data Analyst,Large,Education,United State America,Onsite,Senior,3.0,Master's,0,1,0,1,1,128406.0,6,2020,Low,0
Business Analyst,Large,IT,Singapore,Hybrid,Junior,7.0,Ph.D,0,1,1,0,0,64376.0,12,2021,Low,0
Data Scientist,Medium,Education,Germany,Hybrid,Mid-level,2.0,Bachelor's,0,0,1,1,1,115688.0,2,2024,Low,0
Data Analyst,Large,IT,Canada,Onsite,Mid-level,3.0,Ph.D,0,0,1,0,0,108289.0,6,2020,Low,0
Data Scientist,Unknown,E-commerce,Germany,Hybrid,Mid-level,9.0,Unknown,0,0,1,1,1,116929.0,3,2022,Low,0
Data Engineer,Large,IT,Unknown,Hybrid,Senior,14.0,Master's,1,1,1,1,0,118626.0,11,2025,Low,0
Data Engineer,Large,E-commerce,United State America,Onsite,Senior,9.0,Bachelor's,0,1,1,0,0,118140.0,5,2023,Low,0
Machine Learning Engineer,Medium,Healthcare,India,Onsite,Unknown,9.0,Ph.D,1,1,1,1,0,140854.0,2,2020,Low,0
AI Engineer,Large,Retail,Germany,Hybrid,Senior,5.0,Ph.D,1,0,0,0,0,138942.0,11,2021,Low,0
AI Engineer,Large,IT,United Kingdom,Hybrid,Mid-level,9.0,Master's,0,1,1,0,0,163034.0,1,2026,Low,0
Machine Learning Engineer,Large,Unknown,United State America,Unknown,Mid-level,0.0,Master's,0,1,1,0,0,125077.0,11,2026,Low,0
Data Engineer,Large,E-commerce,Singapore,Hybrid,Senior,2.0,Bachelor's,1,0,0,0,0,99478.0,1,2024,Low,0
AI Engineer,Start-up,Healthcare,India,Remote,Mid-level,4.0,Ph.D,0,0,1,0,1,137769.0,3,2021,Low,0
Data Analyst,Unknown,Retail,India,Onsite,Junior,7.0,Master's,0,1,0,1,0,61640.0,12,2023,Low,0
Business Analyst,Start-up,Retail,Singapore,Remote,Senior,13.0,Ph.D,0,0,1,1,1,143075.0,10,2024,Low,0
Data Engineer,Start-up,Healthcare,United State America,Remote,Junior,7.0,Ph.D,1,1,1,1,1,89971.0,1,2024,Low,0
Data Analyst,Unknown,Retail,United Kingdom,Hybrid,Junior,7.0,Ph.D,0,1,1,0,0,63615.0,6,2025,Low,0
Data Analyst,Start-up,IT,United State America,Hybrid,Junior,13.0,Master's,0,1,1,0,1,75376.0,2,2022,Low,0
Data Engineer,Start-up,Education,Germany,Hybrid,Junior,5.0,Ph.D,0,0,1,0,0,65988.0,1,2025,Low,0
Machine Learning Engineer,Medium,Education,United State America,Unknown,Mid-level,1.0,Master's,0,1,0,0,0,117269.0,8,2026,Low,0
Machine Learning Engineer,Start-up,IT,Germany,Hybrid,Mid-level,0.0,Master's,1,1,0,0,1,113873.0,3,2022,Low,0
Data Engineer,Large,Retail,Singapore,Onsite,Junior,1.0,Ph.D,0,1,1,0,0,63300.0,5,2026,Low,0
Machine Learning Engineer,Large,IT,Germany,Hybrid,Mid-level,6.0,Bachelor's,0,0,1,1,0,142264.0,8,2025,Low,0
Data Analyst,Start-up,IT,India,Remote,Mid-level,4.0,Bachelor's,0,1,1,0,1,108380.0,4,2021,Low,0
Data Analyst,Large,E-commerce,United State America,Onsite,Junior,13.0,Ph.D,0,1,1,1,0,83387.0,4,2026,Low,0
Business Analyst,Large,Healthcare,United Kingdom,Hybrid,Junior,7.0,Bachelor's,0,1,1,0,0,67852.0,1,2026,Low,0
AI Engineer,Unknown,Finance,Canada,Hybrid,Mid-level,0.0,Unknown,1,1,1,0,0,132714.0,4,2022,Low,0
Business Analyst,Large,Education,Singapore,Hybrid,Junior,14.0,Unknown,0,0,1,1,0,113873.0,10,2021,High,0
AI Engineer,Large,Healthcare,United State America,Onsite,Mid-level,5.0,Ph.D,0,1,1,0,0,162811.0,8,2022,High,0
AI Engineer,Medium,Finance,Unknown,Hybrid,Unknown,14.0,Ph.D,0,0,0,1,1,136735.0,6,2021,High,0
Data Analyst,Large,E-commerce,Singapore,Remote,Senior,8.0,Ph.D,1,1,1,0,1,137063.0,8,2021,High,0
Data Engineer,Large,Education,United State America,Onsite,Senior,0.0,Master's,0,1,1,0,1,61640.0,4,2022,High,0
Business Analyst,Large,IT,United State America,Remote,Junior,0.0,Ph.D,0,1,0,1,0,84141.0,7,2022,High,0
AI Engineer,Start-up,Finance,Germany,Hybrid,Mid-level,9.0,Master's,1,0,1,1,1,139100.0,12,2024,High,0
Machine Learning Engineer,Large,Finance,Australia,Onsite,Junior,3.0,Master's,0,1,0,0,0,92796.0,4,2026,Low,0
Data Analyst,Start-up,Healthcare,United State America,Onsite,Junior,11.0,Master's,1,1,0,1,1,87011.0,12,2021,Low,0
Data Analyst,Medium,Healthcare,Canada,Unknown,Junior,7.0,Bachelor's,0,1,1,0,0,68983.0,6,2023,Low,0
Data Engineer,Medium,Education,Germany,Hybrid,Mid-level,7.0,Bachelor's,1,1,0,1,1,113873.0,8,2023,Low,0
Data Engineer,Medium,Healthcare,India,Remote,Senior,13.0,Unknown,1,1,0,1,1,121359.0,12,2021,Low,0
Data Engineer,Start-up,Retail,Germany,Hybrid,Mid-level,12.7,Bachelor's,0,1,1,0,1,101458.0,11,2022,High,0
Data Scientist,Large,IT,Singapore,Hybrid,Mid-level,0.0,Master's,0,0,0,1,1,95889.0,4,2023,High,0
Data Analyst,Unknown,Education,Singapore,Onsite,Junior,14.0,Bachelor's,0,1,1,1,1,99247.0,1,2025,High,0
AI Engineer,Start-up,Healthcare,United State America,Hybrid,Senior,7.0,Bachelor's,1,1,1,0,1,202887.5,5,2026,High,0
Business Analyst,Large,Unknown,United State America,Remote,Fresher,1.0,Master's,1,0,1,1,1,202887.5,5,2025,High,0
AI Engineer,Large,Education,Singapore,Onsite,Mid-level,10.0,Bachelor's,0,1,1,0,0,116608.0,3,2020,High,0
Data Analyst,Large,Finance,Singapore,Onsite,Senior,8.0,Master's,0,1,1,1,0,149397.0,3,2020,High,0
Business Analyst,Large,E-commerce,Singapore,Onsite,Senior,3.0,Bachelor's,0,1,0,0,1,108600.0,10,2023,High,0
AI Engineer,Start-up,Education,Australia,Remote,Mid-level,7.0,Master's,1,0,1,1,0,142316.0,6,2022,High,0
Data Analyst,Start-up,Healthcare,United Kingdom,Hybrid,Mid-level,3.0,Master's,1,1,0,0,0,91916.0,11,2023,High,0
Data Analyst,Start-up,Finance,Germany,Remote,Senior,0.0,Ph.D,0,1,0,1,1,124318.0,4,2021,High,0
Business Analyst,Large,E-commerce,Canada,Unknown,Senior,11.0,Master's,1,1,1,1,1,129201.0,1,2021,High,0
Machine Learning Engineer,Large,Education,Singapore,Hybrid,Mid-level,4.0,Ph.D,1,0,1,1,0,168479.0,1,2025,High,0
AI Engineer,Large,Healthcare,Singapore,Onsite,Mid-level,1.0,Bachelor's,0,0,1,0,1,144199.0,9,2024,High,0
Data Analyst,Large,IT,Canada,Remote,Junior,1.0,Master's,1,1,0,0,0,71382.0,9,2024,High,0
Data Scientist,Large,IT,Canada,Hybrid,Junior,6.0,Bachelor's,0,1,1,1,0,84233.0,1,2026,High,0
Data Scientist,Large,Unknown,United Kingdom,Onsite,Mid-level,14.0,Master's,1,1,0,1,1,103301.0,9,2026,High,0
Machine Learning Engineer,Large,Healthcare,United Kingdom,Onsite,Mid-level,12.0,Master's,0,1,1,1,1,179700.0,10,2020,High,0
Business Analyst,Large,E-commerce,Australia,Remote,Senior,0.0,Master's,0,1,1,0,1,113873.0,1,2020,High,0
Data Scientist,Large,Retail,United Kingdom,Unknown,Mid-level,7.0,Master's,0,0,1,1,0,128257.0,10,2021,High,0
Data Analyst,Start-up,Finance,Singapore,Remote,Junior,5.0,Master's,0,1,0,0,0,61640.0,1,2022,High,0
Machine Learning Engineer,Medium,E-commerce,United State America,Remote,Mid-level,7.0,Master's,1,1,0,0,1,124596.0,12,2021,Medium,0
Data Engineer,Start-up,Retail,Australia,Unknown,Mid-level,5.0,Ph.D,0,1,0,0,1,86990.0,12,2026,Medium,0
Data Analyst,Large,Retail,Canada,Hybrid,Mid-level,8.0,Ph.D,1,1,0,0,1,96504.0,12,2023,Medium,0
Business Analyst,Start-up,Retail,Singapore,Remote,Junior,7.0,Master's,1,0,1,1,0,80077.0,4,2023,Medium,0
Machine Learning Engineer,Large,Finance,United Kingdom,Hybrid,Senior,11.0,Master's,0,1,0,1,1,180950.0,8,2021,High,0
Data Engineer,Start-up,Retail,Australia,Onsite,Unknown,14.0,Master's,0,0,0,1,1,82584.0,4,2026,High,0
AI Engineer,Medium,Education,Germany,Onsite,Mid-level,2.0,Unknown,1,0,0,1,1,137258.0,1,2026,High,0
Data Analyst,Large,Retail,United Kingdom,Remote,Senior,2.0,Ph.D,0,1,1,1,0,132000.0,1,2023,High,0
Data Analyst,Medium,Healthcare,Australia,Hybrid,Junior,9.0,Ph.D,0,0,1,1,0,66455.0,3,2022,Medium,0
Data Scientist,Medium,IT,India,Hybrid,Senior,5.0,Bachelor's,1,1,1,0,1,122961.0,3,2025,Medium,0
Business Analyst,Large,Unknown,Australia,Onsite,Mid-level,3.0,Master's,0,0,0,1,0,108172.0,3,2021,Medium,0
Data Analyst,Medium,Education,Singapore,Onsite,Unknown,0.0,Master's,0,1,1,1,0,66707.0,2,2022,Low,0
Data Analyst,Large,Retail,Germany,Onsite,Junior,7.0,Master's,0,0,0,0,1,61640.0,5,2021,Low,0
Machine Learning Engineer,Large,Retail,India,Onsite,Mid-level,10.0,Bachelor's,1,0,0,0,0,117710.0,3,2022,Medium,0
Data Analyst,Medium,IT,Singapore,Hybrid,Mid-level,1.0,Bachelor's,1,0,1,0,0,93885.0,1,2023,Medium,0
AI Engineer,Large,Education,Canada,Hybrid,Senior,8.0,Master's,0,1,1,0,0,138905.0,1,2020,High,0
AI Engineer,Large,Education,Singapore,Hybrid,Mid-level,14.0,Master's,1,0,0,0,1,122422.0,9,2023,High,0
Data Scientist,Large,Finance,United Kingdom,Unknown,Mid-level,7.0,Ph.D,0,1,0,0,0,94112.0,12,2023,High,0
Business Analyst,Start-up,IT,United Kingdom,Hybrid,Senior,2.0,Ph.D,0,1,1,0,1,121724.0,1,2022,High,0
Data Scientist,Start-up,Education,Australia,Remote,Mid-level,9.0,Bachelor's,0,1,1,1,1,112963.0,4,2023,High,0
Data Scientist,Large,Unknown,Canada,Remote,Junior,8.0,Unknown,0,1,1,0,0,103954.0,12,2022,High,0
AI Engineer,Unknown,Retail,Australia,Unknown,Junior,3.5,Master's,1,0,0,0,1,104600.0,1,2023,High,0
AI Engineer,Large,Retail,United Kingdom,Remote,Junior,2.0,Bachelor's,0,1,1,0,1,136371.0,5,2022,High,0
Data Engineer,Large,Healthcare,United State America,Hybrid,Fresher,6.0,Master's,1,0,1,1,1,95208.0,11,2026,High,0
Data Scientist,Large,E-commerce,Germany,Hybrid,Senior,11.0,Ph.D,1,0,0,0,1,105025.0,9,2024,High,0
Business Analyst,Large,Retail,Germany,Onsite,Fresher,1.0,Master's,0,0,1,0,1,99649.0,2,2024,High,0
AI Engineer,Large,Unknown,Singapore,Remote,Mid-level,7.0,Bachelor's,1,1,1,1,1,170793.0,6,2024,High,0
AI Engineer,Start-up,Retail,Canada,Hybrid,Junior,5.0,Bachelor's,1,0,1,0,0,90500.0,3,2024,Low,0
Data Scientist,Medium,Unknown,United Kingdom,Remote,Junior,11.0,Ph.D,1,0,1,0,0,61640.0,8,2024,Low,0
Business Analyst,Medium,Education,Singapore,Remote,Senior,13.0,Master's,1,0,0,1,1,122553.0,1,2020,Low,0
AI Engineer,Large,Retail,Canada,Remote,Junior,0.0,Master's,1,1,0,0,0,105296.0,10,2024,Low,0
Data Scientist,Start-up,IT,India,Remote,Senior,6.0,Master's,0,1,1,0,1,121255.0,9,2021,Low,0
Data Scientist,Large,IT,Australia,Hybrid,Mid-level,13.3,Bachelor's,0,1,1,1,0,123754.0,1,2024,Low,0
Data Scientist,Large,Unknown,Germany,Onsite,Mid-level,10.0,Ph.D,1,1,1,1,0,106100.0,1,2025,High,0
AI Engineer,Start-up,E-commerce,Singapore,Onsite,Junior,7.0,Ph.D,1,0,0,0,0,89964.0,10,2025,High,0
Data Analyst,Large,Retail,Germany,Remote,Junior,7.7,Ph.D,0,1,1,0,0,61640.0,6,2025,High,0
Business Analyst,Large,Education,United Kingdom,Remote,Senior,0.3,Master's,1,0,1,1,0,147997.0,8,2020,High,0
Business Analyst,Large,Healthcare,Unknown,Onsite,Junior,4.0,Bachelor's,0,1,0,1,1,90204.0,1,2026,High,0
Machine Learning Engineer,Medium,Healthcare,Australia,Onsite,Senior,0.0,Bachelor's,0,0,1,1,1,177608.0,7,2026,High,0
Data Scientist,Large,E-commerce,United Kingdom,Onsite,Junior,11.0,Master's,1,1,0,0,0,71802.0,5,2024,High,0
Data Scientist,Large,Healthcare,Australia,Onsite,Junior,9.0,Master's,1,0,1,0,0,65361.0,10,2024,High,0
Machine Learning Engineer,Large,E-commerce,Germany,Hybrid,Senior,13.0,Ph.D,1,1,1,0,1,185870.0,4,2026,High,0
Machine Learning Engineer,Large,IT,Germany,Onsite,Senior,1.0,Master's,1,1,0,0,0,176420.0,5,2020,High,0
Machine Learning Engineer,Large,Finance,Canada,Hybrid,Mid-level,8.0,Bachelor's,0,1,1,1,0,163486.0,3,2021,High,0
Data Scientist,Unknown,Unknown,Canada,Onsite,Mid-level,2.0,Ph.D,0,1,1,0,1,88810.0,12,2020,Low,0
Data Engineer,Large,Retail,United State America,Remote,Senior,0.0,Bachelor's,0,0,1,1,1,136415.0,7,2025,Low,0
Data Engineer,Medium,Retail,United State America,Onsite,Junior,7.0,Bachelor's,1,1,0,1,1,74535.0,11,2023,Low,0
Data Analyst,Large,IT,Canada,Hybrid,Senior,7.0,Master's,1,0,0,0,1,106761.0,3,2020,Low,0
Data Analyst,Medium,Finance,India,Remote,Mid-level,12.0,Ph.D,1,0,0,0,1,113873.0,12,2021,Low,0
Data Engineer,Large,Healthcare,India,Hybrid,Junior,5.0,Master's,0,0,0,0,0,61640.0,12,2024,Low,0
AI Engineer,Start-up,E-commerce,Australia,Unknown,Mid-level,0.0,Master's,1,1,0,1,1,136779.0,11,2024,Low,0
Machine Learning Engineer,Large,E-commerce,Canada,Onsite,Senior,8.0,Ph.D,0,0,0,0,1,155819.0,5,2020,High,0
Machine Learning Engineer,Large,IT,Germany,Remote,Junior,0.0,Bachelor's,1,0,1,1,0,105997.0,7,2023,High,0
Machine Learning Engineer,Large,Retail,India,Remote,Junior,5.0,Master's,1,0,1,0,1,137322.0,1,2023,High,0
Machine Learning Engineer,Start-up,Retail,United State America,Hybrid,Junior,13.0,Unknown,0,1,1,1,0,119289.0,6,2025,High,0
Data Engineer,Large,E-commerce,Australia,Unknown,Junior,1.5,Ph.D,0,1,1,1,0,81967.0,9,2022,High,0
Data Scientist,Medium,IT,Singapore,Remote,Junior,9.0,Unknown,0,1,1,0,1,202887.5,7,2026,High,0
AI Engineer,Medium,IT,Singapore,Remote,Senior,7.0,Ph.D,0,0,1,0,0,157618.0,5,2024,High,0
Business Analyst,Start-up,Education,India,Hybrid,Senior,11.0,Master's,0,1,1,1,1,137051.0,1,2025,High,0
Data Scientist,Unknown,E-commerce,Singapore,Hybrid,Mid-level,7.0,Unknown,0,1,0,0,1,93451.0,9,2023,Medium,0
Data Scientist,Large,Unknown,Singapore,Remote,Mid-level,5.0,Bachelor's,0,0,1,0,0,106522.0,2,2024,Medium,0
AI Engineer,Medium,Education,Australia,Remote,Mid-level,13.0,Unknown,1,0,0,0,1,121312.0,2,2022,Medium,0
AI Engineer,Medium,IT,Germany,Onsite,Junior,0.0,Ph.D,1,1,0,0,0,202887.5,12,2025,Medium,0
AI Engineer,Start-up,E-commerce,United Kingdom,Hybrid,Mid-level,6.0,Master's,0,0,0,1,0,127546.0,9,2020,Low,0
Business Analyst,Medium,Education,Germany,Unknown,Mid-level,8.0,Master's,1,1,0,0,0,93022.0,7,2023,Low,0
Business Analyst,Start-up,Finance,Germany,Onsite,Junior,7.0,Bachelor's,0,1,0,0,0,61640.0,5,2025,Low,0
Business Analyst,Medium,Finance,India,Onsite,Senior,13.0,Master's,0,1,0,1,0,202887.5,5,2024,Low,0
Data Analyst,Start-up,IT,Unknown,Remote,Junior,10.0,Unknown,1,1,0,0,1,61640.0,10,2023,Low,0
Data Scientist,Medium,Healthcare,Germany,Remote,Unknown,13.0,Bachelor's,0,1,1,0,0,76801.0,7,2022,Low,0
Data Engineer,Large,Finance,India,Remote,Unknown,9.0,Bachelor's,1,0,1,1,1,160733.0,1,2024,Low,0
Business Analyst,Medium,Education,Singapore,Remote,Fresher,7.0,Ph.D,1,0,1,1,0,66342.0,1,2022,High,0
Data Engineer,Medium,Finance,Unknown,Hybrid,Mid-level,4.0,Master's,1,0,0,0,0,70994.0,4,2025,High,0
Machine Learning Engineer,Large,Retail,Germany,Onsite,Junior,7.0,Ph.D,1,1,1,1,1,113873.0,1,2025,High,0
AI Engineer,Large,E-commerce,United Kingdom,Hybrid,Senior,3.6,Bachelor's,0,1,1,0,1,186381.0,11,2021,Low,0
Business Analyst,Medium,Retail,Canada,Onsite,Mid-level,14.0,Bachelor's,0,1,1,0,1,103435.0,4,2024,Medium,0
Business Analyst,Large,IT,Canada,Onsite,Junior,0.0,Bachelor's,0,1,0,0,0,74492.0,8,2026,Medium,0
Data Engineer,Medium,Unknown,United Kingdom,Onsite,Senior,3.0,Bachelor's,1,0,0,0,1,123879.0,12,2021,High,0
Machine Learning Engineer,Start-up,E-commerce,Singapore,Onsite,Junior,2.8,Ph.D,0,1,1,1,1,202887.5,8,2022,High,0
AI Engineer,Medium,Education,Singapore,Hybrid,Junior,14.0,Unknown,0,1,0,1,1,113739.0,3,2022,Medium,0
Data Engineer,Medium,Healthcare,Germany,Onsite,Senior,4.0,Master's,1,0,1,0,0,97847.0,2,2022,Medium,0
AI Engineer,Unknown,Education,United Kingdom,Onsite,Mid-level,4.7,Bachelor's,1,0,1,1,0,147131.0,9,2021,Medium,0
Data Analyst,Large,Retail,Canada,Hybrid,Mid-level,2.0,Ph.D,0,0,0,0,1,102000.0,4,2022,Low,0
Data Engineer,Large,Finance,Singapore,Hybrid,Senior,12.0,Master's,1,1,0,0,0,138183.0,3,2022,Low,0
AI Engineer,Large,Unknown,Canada,Onsite,Unknown,13.0,Master's,1,1,0,0,0,134550.0,12,2026,Medium,0
Data Scientist,Medium,E-commerce,Singapore,Remote,Senior,12.0,Bachelor's,0,1,0,0,0,104861.0,10,2023,Medium,0
AI Engineer,Large,IT,Singapore,Remote,Junior,9.0,Ph.D,1,1,1,0,0,127366.0,12,2024,Medium,0
Data Engineer,Unknown,Healthcare,Germany,Hybrid,Senior,7.0,Ph.D,0,1,1,0,1,129413.0,1,2022,Medium,0
Data Engineer,Start-up,E-commerce,Germany,Onsite,Junior,3.0,Master's,1,0,1,1,1,81840.0,11,2025,High,0
Business Analyst,Large,IT,Australia,Unknown,Junior,7.0,Unknown,1,1,0,0,1,93928.0,1,2022,High,0
Data Scientist,Large,Healthcare,United Kingdom,Remote,Senior,12.0,Bachelor's,1,0,0,0,0,99317.0,10,2023,High,0
Data Scientist,Start-up,Retail,United State America,Onsite,Unknown,9.0,Master's,0,1,0,1,1,78023.0,2,2022,High,0
Data Engineer,Start-up,Retail,Australia,Hybrid,Senior,7.0,Unknown,1,0,1,1,1,127235.0,9,2021,High,0
Machine Learning Engineer,Start-up,Unknown,Germany,Onsite,Mid-level,4.6,Ph.D,1,1,1,1,1,113873.0,4,2024,High,0
Data Engineer,Medium,Finance,India,Onsite,Unknown,0.0,Ph.D,0,0,0,1,1,70691.0,4,2020,Low,0
Data Analyst,Large,Healthcare,United State America,Hybrid,Junior,2.0,Bachelor's,0,1,1,0,0,83464.0,11,2025,Low,0
Data Engineer,Start-up,Finance,Singapore,Remote,Senior,10.0,Master's,1,0,0,1,1,126076.0,10,2024,Low,0
Data Engineer,Medium,Healthcare,United State America,Unknown,Mid-level,0.0,Master's,0,0,1,0,1,97818.0,9,2024,Low,0
Data Engineer,Medium,Finance,United Kingdom,Hybrid,Unknown,9.0,Ph.D,1,1,0,0,1,81993.0,9,2020,Low,0
Data Engineer,Large,Education,Canada,Remote,Senior,2.0,Master's,0,1,0,0,0,113873.0,1,2025,Low,0
Data Scientist,Large,IT,India,Onsite,Unknown,9.0,Bachelor's,0,0,1,0,1,119100.0,5,2020,Low,0
Data Analyst,Large,IT,Singapore,Onsite,Senior,11.0,Bachelor's,0,1,1,0,0,115422.0,5,2022,Low,0
Business Analyst,Start-up,Unknown,United State America,Hybrid,Mid-level,6.0,Unknown,0,1,1,1,0,61640.0,8,2025,Low,0
Machine Learning Engineer,Large,Retail,India,Remote,Mid-level,2.0,Bachelor's,0,1,1,0,1,162181.0,10,2020,Low,0
Data Scientist,Unknown,Finance,India,Onsite,Unknown,5.0,Bachelor's,0,0,1,0,0,96517.0,12,2025,Low,0
Data Scientist,Large,Education,Germany,Hybrid,Junior,7.0,Master's,1,1,0,0,0,61640.0,12,2025,Low,0
Machine Learning Engineer,Large,Finance,Canada,Onsite,Senior,5.0,Ph.D,1,0,0,0,0,144983.0,1,2021,Low,0
Business Analyst,Medium,Retail,United Kingdom,Remote,Junior,7.0,Bachelor's,1,1,1,0,1,71161.0,1,2025,Low,0
Data Analyst,Medium,Healthcare,United Kingdom,Onsite,Mid-level,6.0,Ph.D,1,1,1,1,1,95500.0,7,2023,Low,0
Data Engineer,Large,E-commerce,Singapore,Remote,Mid-level,10.0,Master's,1,1,1,1,1,113873.0,11,2020,Low,0
Business Analyst,Medium,Retail,Australia,Hybrid,Senior,9.0,Master's,0,1,1,0,1,126056.0,10,2026,Medium,0
Business Analyst,Start-up,E-commerce,United Kingdom,Remote,Senior,3.0,Bachelor's,0,0,1,1,0,112828.0,7,2023,Medium,0
Data Engineer,Large,Healthcare,Unknown,Unknown,Senior,9.0,Ph.D,0,0,1,1,1,144770.0,12,2023,Medium,0
Data Engineer,Large,Finance,Unknown,Hybrid,Junior,7.0,Ph.D,0,0,1,1,0,76680.0,2,2020,Medium,0
